PCADimension1,PCADimension25,PCADimension24,PCADimension26,PCADimension17,PCADimension16,PCADimension13,PCADimension23,PCADimension27,PCADimension28,PCADimension22,PCADimension19,PCADimension21,SES.portElec_b.W,SES.GTunit.Tf,Time,SC.demand_SES.y[1]
-21.0759391204,-0.00202360416873,0.00826730937355,0.00133037662172,0.0060932650769,0.00265648631241,-0.0200421437524,0.00260064461768,0.000712382608149,-0.0051778431999,0.00332326535721,-0.0106933297513,-0.0134085893262,3580000.0,822.02,7800,3620000.0
-21.0059468878,-0.00321369586973,-0.00766406823033,0.00189441898061,0.00498717789616,0.00173183264638,-0.0235401470257,-0.00704451293088,0.00100060752869,-0.00939593582313,0.00779324895139,-0.0020095501936,0.00333813688951,3620000.0,822.74,7810,3660000.0
-20.9342530665,0.00179490299414,0.000535591323906,-0.000187759579617,0.00375647178779,0.00237631418905,-0.025138384888,-0.00407068204249,-0.00128449097139,-0.00636694143966,-0.00496344696471,-0.000905790251913,-0.0100261019671,3660000.0,823.45,7820,3700000.0
-20.8500685501,-0.00434358247198,0.00221363047297,-6.21308031135e-06,0.00258660765947,0.00585664221177,-0.0338983197244,0.00460729796481,0.000425654591347,-0.00927544348181,0.0122188418071,0.00424440679351,0.00156701373655,3700000.0,824.16,7830,3740000.0
-20.7742209767,0.0016090192132,0.0109433559178,-0.00344627004669,0.000835094883279,0.00183244304134,-0.0310260247268,0.00597252471955,9.40117164077e-05,-0.00205708948868,-0.00174226089878,-0.016720613365,-0.00953644011266,3740000.0,824.87,7840,3780000.0
-20.7058105021,3.18790531625e-05,-0.0046207628438,-0.00215645888577,-0.000346384652951,0.00238099360266,-0.0338321587846,-0.00223156556983,-0.000774138753028,-0.00918923694875,0.0019583152532,-0.010559897974,0.00382154634559,3780000.0,825.59,7850,3820000.0
-20.6358739091,-0.0120414455582,-0.00515717943894,0.00192645412416,-0.000846371257992,-0.00177426134644,-0.0355586102211,-0.000545212494247,0.000978298534471,-0.00233800083741,-0.00924335131606,-0.00185964043798,-0.00499211579394,3820000.0,826.3,7860,3860000.0
-20.5663294989,-0.00292575251658,0.00555722035355,0.000954610711903,-0.00194273018078,-0.00171079976906,-0.0376439848252,-0.00671922145459,-0.00227559913037,-0.00930296966601,-0.00557476562204,0.000712747941328,0.00670583065872,3860000.0,827.01,7870,3900000.0
-20.4867311104,-0.00924461392731,0.0058965510136,0.00173485533521,-0.0044076270737,0.00460460290942,-0.0440627436391,2.4012411719e-05,-0.000725850337616,-0.00931574153085,0.0116283363261,0.00461315361656,-0.00440479360087,3900000.0,827.72,7880,3940000.0
-20.4080754979,0.00362002671501,-0.00231186249495,-0.00412016344417,0.0165239805559,-0.000357878573006,-0.0432238590311,0.000499293949271,0.0031758280963,-0.00669541023078,-0.003054552754,-0.002003076181,0.00570118976776,3940000.0,828.44,7890,3980000.0
-20.3403439871,-0.00443195121724,-0.00132032212928,-0.000533457610347,-0.00713061610895,-0.000573090439724,-0.0436990571936,-0.0082081808584,-0.0010403371566,-0.00973444338028,0.00246701546065,-0.00815109670008,0.00102564008778,3980000.0,829.15,7900,4030000.0
-20.2672119235,0.000524544637374,0.00647641206244,-0.000897704701948,-0.00846925419686,0.00421854650488,-0.045072151131,-0.00567441914104,0.0021325871156,-0.0017444847163,-0.0106541951759,-0.00471605680746,-0.0121325165448,4030000.0,829.86,7910,4070000.0
-20.1845034141,-0.00551012271259,0.00875964714631,-0.00243457525324,-0.00857918938008,0.00324966433123,-0.052366358298,0.0036197312215,-0.00153595796891,-0.00904897290444,0.00661965816052,-0.000763614662565,-0.000594522510555,4070000.0,830.57,7920,4110000.0
-20.1088693504,0.00742058600353,-0.000557265289956,-0.0068450100598,0.0109745951759,0.000585437634582,-0.0491825145673,0.00181232638068,0.00196480061386,-0.00559129332411,-0.00712526425049,-0.00855156145857,-0.0134087482094,4110000.0,831.28,7930,4150000.0
-20.0409694352,-0.00162837232066,0.00113084707345,-0.00115759864312,0.00988512198673,0.00184846107362,-0.0515621113999,-0.00427619005662,0.00190420713762,-0.00831397945091,-0.00286601983014,-0.00211227778713,-0.000483440905154,4150000.0,831.99,7940,4190000.0
-19.9779534839,-0.00938598287008,0.00225406453887,0.00150396733934,0.0074779133161,0.00520935751828,-0.0514346856261,-0.0135142701478,-0.00246189589493,-0.0100886659571,0.00237838717466,0.00488376588771,-0.00642587774796,4190000.0,832.7,7950,4230000.0
-19.89812516,-0.00431586597857,0.0099762019325,-0.00367518367283,-0.0127878222858,-0.000568199882899,-0.0550007555185,0.00679211254163,0.00320621452608,-0.00447443366777,0.0017991792478,-0.00404240583433,0.00298336539463,4230000.0,833.42,7960,4270000.0
-19.8159945744,-0.0028227660667,-0.00573025057956,-0.0030233615379,0.00483927964603,0.00326022018722,-0.0558323319084,-0.00546767768477,0.00304699826032,-0.0101432608895,0.00498778994773,-0.0120258984729,-0.00598191263194,4270000.0,834.13,7970,4310000.0
-19.7419774096,0.00185040932663,0.00396129904403,-0.00586690454332,0.00577646988427,-0.00349124494637,-0.0587057064758,-0.000903255649604,0.00128020619084,-0.00470863046892,-0.00825551710547,-0.00738863458775,0.00335965897515,4310000.0,834.84,7980,4350000.0
-19.6837663436,-0.000178237120474,0.00243613390274,0.0145970146101,0.00369285032143,0.00280116487138,-0.0577041830591,-0.00179863924619,-0.00490524699461,-0.00468230416234,-0.00556278479112,-0.00393714052823,-0.00411621827507,4350000.0,835.55,7990,4390000.0
-19.606149525,0.00620240964093,0.0109948316133,0.00664747526214,0.00472531034926,-0.000936760135095,-0.0606318995719,0.0169158144744,-0.0037703428403,-0.00519571204052,-0.0043212108976,0.00201921363938,0.00689363100011,4390000.0,836.26,8000,4440000.0
-19.540212903,0.00384074396778,-0.00644787419826,0.00811257010689,0.00261489880813,0.0064550978437,-0.0609826467633,0.0066290990595,-0.00442873859577,-0.00181233813222,-0.00131995948301,0.00707477768794,-0.00192102192378,4440000.0,836.97,8010,4480000.0
-19.4527481295,-0.00210146258479,-0.0049050304452,0.016379579286,-0.000940330274478,0.00701626943814,-0.061943084722,-0.00367029512918,-0.00460922044429,-0.00143978818105,0.00257416352078,-0.0136802890476,-0.0101979029812,4480000.0,837.68,8020,4520000.0
-19.3814511116,0.00355824168456,0.00521528209699,0.0096510577091,-0.000985967832128,0.00618487821336,-0.0640821177626,0.00144558330035,-0.00545056372017,-0.000849783243707,-0.0107130584531,-0.0101497088063,1.93398686764e-05,4520000.0,838.39,8030,4560000.0
-19.3187307311,-0.00507372107164,0.00477077748553,0.0118869703257,-0.00173702949141,0.00536861923122,-0.0634005916503,0.00874284225889,-0.0037617884118,-0.00395060180982,0.00678323155715,-0.00432634070257,-0.0113418055986,4560000.0,839.1,8040,4600000.0
-19.241486621,0.00844177861049,-0.00375001503228,0.00603636726385,-0.00163397229295,0.00115009600965,-0.0661476398033,0.0101381999108,-0.000387133819963,-0.00626644048424,-0.00594839017027,0.00201350805231,0.00165877097086,4600000.0,839.81,8050,4640000.0
-19.1578679105,0.00183321085231,-0.00144407432991,0.00976637639852,0.016210188582,0.00497913776283,-0.0670545661867,-0.000284112163581,-0.00484674974274,-0.00508206474281,-0.00197543557481,-0.00457975709311,-0.00820065270978,4640000.0,840.52,8060,4680000.0
-19.0843680259,0.0107702117938,0.00824884106676,0.0131025704953,-0.00609912087806,0.00143127239155,-0.0692058589878,-0.0066879098085,-0.00319364856482,-0.00430032521119,0.000884070848166,-0.012980488721,0.0048071696791,4680000.0,841.23,8070,4720000.0
-19.0164515242,0.0054856112815,-0.0104133828372,0.00320349004921,-0.00616756996329,0.00329521958596,-0.0694091642505,0.00996805030274,-0.00504688337154,-0.001823568819,0.000851422438312,-0.0105163635833,-0.00724272630492,4720000.0,841.94,8080,4760000.0
-18.9453236798,-0.00313455608173,-0.00861700776408,0.0122789547294,-0.00712840970163,0.00349701356491,-0.0712263512132,0.00344979339424,-0.00639445118591,-0.00515550369871,0.00559398985416,-0.00356798632266,0.00493155758043,4760000.0,842.65,8090,4800000.0
-18.8776200601,0.00299533308398,-0.000313681321963,0.00868554038548,-0.00781199413769,-0.00100827232673,-0.0707933440178,0.00503796418603,-0.0015369009375,-0.00419224999868,-0.00603431356766,0.00192695179578,-0.00461724734244,4800000.0,843.36,8100,4840000.0
-18.7892157673,-0.00318704283329,0.0031003054295,0.0138119011932,0.0114784480904,4.93727894982e-05,-0.0735478625781,-0.00346331025221,-0.00666960131636,-0.00504016467316,-0.00263952313173,-0.00352360830646,0.0079766323932,4840000.0,844.07,8110,4890000.0
-18.7175113947,0.00963275666594,-0.00762677389022,0.00186149363294,0.0110862958389,0.00457143561268,-0.0733116881155,0.0125089715251,-0.00118773710351,-0.00486336829597,-0.003145627019,-0.00124004192243,-0.00557340735113,4890000.0,844.78,8120,4930000.0
-18.6490608427,0.00102094029437,-0.00596484320443,0.00621346180368,-0.0111112968381,0.00343741923136,-0.0747380491382,0.00706720316667,-0.000845399561111,-0.00450316174939,9.98485358184e-05,-0.00915432555514,0.00972988060058,4930000.0,845.49,8130,4970000.0
-18.5796723029,0.00926238186718,0.00308363276181,0.0096228419288,-0.0131886657665,0.00472484929088,-0.074554613068,-0.00168773676796,-0.00520344457168,-0.00373883289559,0.00406271827039,-0.00621181930314,-0.00229677263549,4970000.0,846.2,8140,5010000.0
-18.5100398982,-0.00204605569543,0.00323118160256,0.00974784104028,0.0063957704473,0.00429803519828,-0.0697012187512,-0.00211198426671,-0.00104548582704,0.000514656896086,-0.00739823260008,-0.0105549724795,-0.00987501648944,5010000.0,846.91,8150,5050000.0
-18.4228576166,-0.00117505204453,-0.0124529567021,0.00724566064046,0.00661231413793,0.00137598527105,-0.0768747733025,0.00506083117305,-0.00621134255744,-0.00545087028708,0.00891526736513,-0.00384207235355,0.000974015958262,5050000.0,847.62,8160,5090000.0
-18.3553518764,0.00463068111002,-0.00398464158231,0.00387376092726,0.00504078522548,0.00297462885737,-0.076206207103,0.00775815338678,-0.00239273562674,-0.00434093023065,-0.00364125510219,-0.00164542967664,-0.0116632571116,5090000.0,848.32,8170,5130000.0
-18.2835114222,-0.00490394342015,-0.0025644736652,0.0131251722498,0.00438063338737,0.00276740174338,-0.0781633801845,0.00121658554225,-0.00359941989958,-0.00331538953894,0.000664352498159,0.00498512266591,0.000387137710692,5130000.0,849.03,8180,5170000.0
-18.214559445,0.00147058810261,0.00642231245549,0.00681458107561,-0.0183727573272,0.00196903643325,-0.0770069611845,0.00492967412418,-0.00451601902677,-0.00292093762877,-0.0123632392444,-0.00671710946298,-0.0101349478534,5170000.0,849.74,8190,5210000.0
-18.1222210853,0.00185478137584,-0.0104654920444,0.00521673569195,0.00221965207145,-1.47546851815e-05,-0.0806638449351,0.00775744147495,-0.00174415472077,-0.000400105044709,0.00396399540396,-0.0105012621311,0.00458338123165,5210000.0,850.45,8200,5250000.0
-18.0573166813,0.0111717798765,-0.0010235848877,0.0048946289894,-7.17496918339e-05,0.00281525295747,-0.0794689407014,-0.00031142632018,-0.00517313529667,-0.00489497174569,0.00769338301041,-0.00760913692918,-0.00654862163116,5250000.0,851.16,8210,5290000.0
-17.9881942472,-8.15886753316e-05,0.000868792641021,0.00499472243427,-0.00035553335085,0.00326373177633,-0.0803067599056,0.00462700376266,-0.00335427813659,-0.00682642500295,-0.00388988680321,-0.00171011169699,0.00507880616095,5290000.0,851.87,8220,5340000.0
-17.91825232,0.00768589168315,0.00894723360003,0.0106997423159,-0.00140221159358,0.0040711725778,-0.0797465125469,-0.00390679219944,-0.00243542618262,-0.00282693529477,-0.000718080680327,0.00252904751963,-0.00688490187307,5340000.0,852.58,8230,5380000.0
-17.8459976433,0.00388560292335,-0.00741565321809,-0.00092744285087,0.0204865074006,0.00192309957035,-0.0761172070861,0.012360054467,-0.00266969956802,-0.00659834785343,-0.00100778828471,-0.00454580337084,0.00434596721361,5380000.0,853.28,8240,5420000.0
-17.7593763029,-0.00287358521061,-0.00692311401888,0.00691783488349,-0.00351109333704,0.00282517222247,-0.0817927400145,0.00290714318481,-0.00283470362914,7.4455566711e-05,0.00346545933271,-0.0112026393905,-0.00106661622098,5420000.0,853.99,8250,5460000.0
-17.6869999828,0.00322420252933,0.00313607083704,0.00344126463488,-0.00376462302751,0.00144911809783,-0.0827396924622,0.00776503741291,0.00106091490961,-0.00494454814247,-0.00878965899257,-0.00690121726662,0.00850133857404,5460000.0,854.7,8260,5500000.0
