Time,u1,y1,y2,x1,x2,x3
29090,24521170,24541502,1173.876098632813,24541406,0.8247081637382507,678.0341186523438
29100,24500936,24521268,1173.548217773438,24521170,0.8244487047195435,677.8207397460938
29110,24480702,24501034,1173.22021484375,24500936,0.8241892457008362,677.607421875
29120,24460468,24480800,1172.892333984375,24480702,0.8239297866821289,677.3941040039063
29130,24440232,24460566,1172.564331054688,24460468,0.8236702680587769,677.1807861328125
29140,24419998,24440330,1172.236328125,24440232,0.8234108090400696,676.9674072265625
29150,24399764,24420096,1171.908325195313,24419998,0.8231512904167175,676.7540893554688
29160,24379530,24399862,1171.580322265625,24399764,0.8228917717933655,676.540771484375
29170,24359294,24379628,1171.252319335938,24379530,0.8226323127746582,676.327392578125
29180,24339060,24359392,1170.924194335938,24359294,0.8223727941513062,676.1140747070313
29190,24318826,24339158,1170.59619140625,24339060,0.8221132755279541,675.9006958007813
29200,24298592,24318924,1170.26806640625,24318826,0.8218537569046021,675.6873168945313
29210,24278358,24298690,1169.93994140625,24298592,0.82159423828125,675.4739379882813
29220,24258122,24278454,1169.61181640625,24278358,0.8213347196578979,675.2606201171875
29230,24237888,24258220,1169.283569335938,24258122,0.8210752010345459,675.0472412109375
29240,24217654,24237986,1168.955444335938,24237888,0.8208156824111938,674.8338623046875
29250,24197420,24217752,1168.627197265625,24217654,0.8205561637878418,674.6204833984375
29260,24177184,24197516,1168.298950195313,24197420,0.820296585559845,674.4071044921875
29270,24156950,24177282,1167.970703125,24177184,0.8200370669364929,674.1937255859375
29280,24136716,24157048,1167.642456054688,24156950,0.8197774887084961,673.9803466796875
29290,24116482,24136814,1167.314086914063,24136716,0.819517970085144,673.7669677734375
29300,24096246,24116578,1166.985717773438,24116482,0.8192583918571472,673.5535278320313
29310,24076012,24096344,1166.657470703125,24096246,0.8189988732337952,673.3401489257813
29320,24055778,24076110,1166.3291015625,24076012,0.8187392950057983,673.1267700195313
29330,24035544,24055876,1166.000732421875,24055778,0.8184797167778015,672.913330078125
29340,24015308,24035642,1165.672241210938,24035544,0.8182201385498047,672.699951171875
29350,23995074,24015406,1165.343872070313,24015308,0.8179605603218079,672.4865112304688
29360,23974840,23995172,1165.015380859375,23995074,0.817700982093811,672.2731323242188
29370,23954606,23974938,1164.686889648438,23974840,0.8174414038658142,672.0596923828125
29380,23934372,23954704,1164.3583984375,23954606,0.8171818256378174,671.8463134765625
29390,23914136,23934468,1164.029907226563,23934372,0.8169222474098206,671.6328735351563
29400,23893902,23914234,1163.701416015625,23914136,0.816662609577179,671.41943359375
29410,23873668,23894000,1163.372802734375,23893902,0.8164030313491821,671.2059936523438
29420,23853434,23873766,1163.044311523438,23873668,0.8161434531211853,670.9925537109375
29430,23833198,23853530,1162.715698242188,23853434,0.8158838152885437,670.7791748046875
29440,23812964,23833296,1162.387084960938,23833198,0.8156242370605469,670.5657348632813
29450,23792730,23813062,1162.058349609375,23812964,0.8153645992279053,670.3522338867188
29460,23772496,23792828,1161.729736328125,23792730,0.8151049613952637,670.1387939453125
29470,23752260,23772592,1161.401000976563,23772496,0.8148453831672668,669.9253540039063
29480,23732026,23752358,1161.072387695313,23752260,0.8145857453346252,669.7119140625
29490,23711792,23732124,1160.74365234375,23732026,0.8143261075019836,669.4984741210938
29500,23691558,23711890,1160.414916992188,23711792,0.814066469669342,669.2850341796875
29510,23671322,23691654,1160.086059570313,23691558,0.8138068318367004,669.071533203125
29520,23651088,23671420,1159.75732421875,23671322,0.8135471940040588,668.8580932617188
29530,23630854,23651186,1159.428466796875,23651088,0.8132875561714172,668.6445922851563
29540,23610620,23630952,1159.099609375,23630854,0.8130279183387756,668.43115234375
29550,23590386,23610718,1158.770751953125,23610620,0.8127682209014893,668.2176513671875
29560,23570150,23590482,1158.44189453125,23590386,0.8125085830688477,668.0042114257813
29570,23549916,23570248,1158.113037109375,23570150,0.8122489452362061,667.7907104492188
29580,23529682,23550014,1157.784057617188,23549916,0.8119892477989197,667.5772094726563
29590,23509448,23529780,1157.455200195313,23529682,0.8117296099662781,667.36376953125
29600,23489212,23509544,1157.126220703125,23509448,0.8114699125289917,667.1502685546875
29610,23468978,23489310,1156.797241210938,23489212,0.8112102746963501,666.936767578125
29620,23448744,23469076,1156.46826171875,23468978,0.8109505772590637,666.7232666015625
29630,23428510,23448842,1156.13916015625,23448744,0.8106908798217773,666.509765625
29640,23408274,23428606,1155.810180664063,23428510,0.810431182384491,666.2962646484375
29650,23388040,23408372,1155.481079101563,23408274,0.8101714849472046,666.082763671875
29660,23367806,23388138,1155.151977539063,23388040,0.8099117875099182,665.8692626953125
29670,23347572,23367904,1154.822875976563,23367806,0.8096520900726318,665.65576171875
29680,23327336,23347668,1154.493774414063,23347572,0.8093923926353455,665.4421997070313
29690,23307102,23327434,1154.16455078125,23327336,0.8091326951980591,665.2286987304688
29700,23286868,23307200,1153.83544921875,23307102,0.8088729977607727,665.0151977539063
29710,23266634,23286966,1153.506225585938,23286868,0.8086133003234863,664.8016357421875
29720,23246400,23266730,1153.177001953125,23266634,0.8083535432815552,664.588134765625
29730,23226164,23246496,1152.847778320313,23246400,0.8080938458442688,664.3746337890625
29740,23205930,23226262,1152.5185546875,23226164,0.8078341484069824,664.1610717773438
29750,23185696,23206028,1152.189208984375,23205930,0.8075743913650513,663.947509765625
29760,23165462,23185794,1151.85986328125,23185696,0.8073146343231201,663.7340087890625
29770,23145226,23165558,1151.530639648438,23165462,0.8070549368858337,663.5204467773438
29780,23124992,23145324,1151.201293945313,23145226,0.8067951798439026,663.306884765625
29790,23104758,23125090,1150.871826171875,23124992,0.8065354228019714,663.0933837890625
29800,23084524,23104856,1150.54248046875,23104758,0.8062757253646851,662.8798217773438
29810,23064288,23084620,1150.213134765625,23084524,0.8060159683227539,662.666259765625
29820,23044054,23064386,1149.883666992188,23064288,0.8057562112808228,662.4526977539063
29830,23023820,23044152,1149.55419921875,23044054,0.8054964542388916,662.2391357421875
29840,23003586,23023918,1149.224731445313,23023820,0.8052366971969604,662.0255737304688
29850,22983350,23003682,1148.895263671875,23003586,0.8049769401550293,661.81201171875
29860,22963116,22983448,1148.565673828125,22983350,0.8047171235084534,661.5984497070313
29870,22942882,22963214,1148.236206054688,22963116,0.8044573664665222,661.3848876953125
29880,22922648,22942980,1147.906616210938,22942882,0.8041976094245911,661.1713256835938
29890,22902412,22922744,1147.577026367188,22922648,0.8039377927780151,660.9577026367188
29900,22882178,22902510,1147.247436523438,22902412,0.803678035736084,660.744140625
29910,22861944,22882276,1146.917846679688,22882178,0.8034182786941528,660.5305786132813
29920,22841710,22862042,1146.588134765625,22861944,0.8031584620475769,660.3169555664063
29930,22821476,22841806,1146.258544921875,22841710,0.802898645401001,660.1033935546875
29940,22801240,22821572,1145.928833007813,22821476,0.8026388883590698,659.8898315429688
29950,22781006,22801338,1145.59912109375,22801240,0.8023790717124939,659.6762084960938
29960,22760772,22781104,1145.269409179688,22781006,0.802119255065918,659.4625854492188
29970,22740538,22760870,1144.939575195313,22760772,0.8018594980239868,659.2490234375
29980,22720302,22740634,1144.60986328125,22740538,0.8015996813774109,659.035400390625
29990,22700068,22720400,1144.280029296875,22720302,0.801339864730835,658.82177734375
30000,22679834,22700166,1143.9501953125,22700068,0.801080048084259,658.6082153320313
30010,22659600,22679932,1143.620361328125,22679834,0.8008202314376831,658.3945922851563
30020,22639364,22659696,1143.29052734375,22659600,0.8005604147911072,658.1809692382813
30030,22619130,22639462,1142.960693359375,22639364,0.8003005385398865,657.9673461914063
30040,22598896,22619228,1142.630737304688,22619130,0.8000407218933105,657.7537231445313
30050,22578662,22598994,1142.30078125,22598896,0.7997809052467346,657.5401000976563
30060,22558426,22578758,1141.970825195313,22578662,0.7995210289955139,657.3264770507813
30070,22538192,22558524,1141.640869140625,22558426,0.799261212348938,657.1128540039063
30080,22517958,22538290,1141.310913085938,22538192,0.7990013957023621,656.8992309570313
30090,22497724,22518056,1140.98095703125,22517958,0.7987415194511414,656.6856079101563
30100,22477490,22497820,1140.65087890625,22497724,0.7984817028045654,656.4719848632813
30110,22457254,22477586,1140.32080078125,22477490,0.7982218265533447,656.25830078125
30120,22437020,22457352,1139.99072265625,22457254,0.797961950302124,656.044677734375
30130,22416786,22437118,1139.66064453125,22437020,0.7977021336555481,655.8310546875
30140,22396552,22416882,1139.33056640625,22416786,0.7974422574043274,655.6173706054688
30150,22376316,22396648,1139.000366210938,22396552,0.7971823811531067,655.4037475585938
30160,22356082,22376414,1138.670288085938,22376316,0.796922504901886,655.1900634765625
30170,22335848,22356180,1138.340087890625,22356082,0.7966626286506653,654.9764404296875
30180,22315614,22335944,1138.009887695313,22335848,0.7964027523994446,654.7627563476563
30190,22295378,22315710,1137.6796875,22315614,0.7961428761482239,654.5491333007813
30200,22275144,22295476,1137.349365234375,22295378,0.7958829998970032,654.33544921875
30210,22254910,22275242,1137.019165039063,22275144,0.7956231236457825,654.1217651367188
30220,22234676,22255008,1136.688842773438,22254910,0.795363187789917,653.9081420898438
30230,22214440,22234772,1136.358520507813,22234676,0.7951033115386963,653.6944580078125
30240,22194206,22214538,1136.028198242188,22214440,0.7948434352874756,653.4807739257813
30250,22173972,22194304,1135.697875976563,22194206,0.7945834994316101,653.26708984375
30260,22153738,22174070,1135.367431640625,22173972,0.7943236231803894,653.0534057617188
30270,22133504,22153834,1135.037109375,22153738,0.7940637469291687,652.8397216796875
30280,22113268,22133600,1134.706665039063,22133504,0.7938038110733032,652.6260375976563
30290,22093034,22113366,1134.376220703125,22113268,0.7935438752174377,652.412353515625
30300,22072800,22093132,1134.045776367188,22093034,0.793283998966217,652.1986694335938
30310,22052566,22072896,1133.71533203125,22072800,0.7930240631103516,651.9849853515625
30320,22032330,22052662,1133.384765625,22052566,0.7927641272544861,651.7713012695313
30330,22012096,22032428,1133.054321289063,22032330,0.7925041913986206,651.5576171875
30340,21991862,22012194,1132.723754882813,22012096,0.7922443151473999,651.3438720703125
30350,21971628,21991958,1132.393188476563,21991862,0.7919843792915344,651.1301879882813
30360,21951392,21971724,1132.062622070313,21971628,0.7917244434356689,650.91650390625
30370,21931158,21951490,1131.73193359375,21951392,0.7914645075798035,650.7027587890625
30380,21910924,21931256,1131.4013671875,21931158,0.791204571723938,650.4890747070313
30390,21890690,21911020,1131.070678710938,21910924,0.7909445762634277,650.2753295898438
30400,21870454,21890786,1130.739990234375,21890690,0.7906846404075623,650.0616455078125
30410,21850220,21870552,1130.409301757813,21870454,0.7904247045516968,649.847900390625
30420,21829986,21850318,1130.07861328125,21850220,0.7901647686958313,649.6342163085938
30430,21809752,21830084,1129.747802734375,21829986,0.789904773235321,649.4204711914063
30440,21789518,21809848,1129.417114257813,21809752,0.7896448373794556,649.2067260742188
30450,21769282,21789614,1129.086303710938,21789518,0.7893849015235901,648.9930419921875
30460,21749048,21769380,1128.755493164063,21769282,0.7891249060630798,648.779296875
30470,21728814,21749146,1128.424682617188,21749048,0.7888649702072144,648.5655517578125
30480,21708580,21728910,1128.093872070313,21728814,0.7886049747467041,648.351806640625
30490,21688344,21708676,1127.762939453125,21708580,0.7883449792861938,648.1381225585938
30500,21668110,21688442,1127.43212890625,21688344,0.7880850434303284,647.9243774414063
30510,21647876,21668208,1127.101196289063,21668110,0.7878250479698181,647.7106323242188
30520,21627642,21647972,1126.770263671875,21647876,0.7875650525093079,647.4968872070313
30530,21607406,21627738,1126.439331054688,21627642,0.7873050570487976,647.2831420898438
30540,21587172,21607504,1126.108276367188,21607406,0.7870451211929321,647.0693969726563
30550,21566938,21587270,1125.77734375,21587172,0.7867851257324219,646.8555908203125
30560,21546704,21567034,1125.4462890625,21566938,0.7865251302719116,646.641845703125
30570,21526468,21546800,1125.115234375,21546704,0.7862651348114014,646.4281005859375
30580,21506234,21526566,1124.7841796875,21526468,0.7860051393508911,646.21435546875
30590,21486000,21506332,1124.453125,21506234,0.7857450842857361,646.0006103515625
30600,21465766,21486096,1124.121948242188,21486000,0.7854850888252258,645.7868041992188
30610,21445532,21465862,1123.790893554688,21465766,0.7852250933647156,645.5730590820313
30620,21425296,21445628,1123.459716796875,21445532,0.7849650979042053,645.3593139648438
30630,21405062,21425394,1123.128540039063,21425296,0.7847050428390503,645.1455078125
30640,21384828,21405160,1122.79736328125,21405062,0.78444504737854,644.9317626953125
30650,21364594,21384924,1122.466186523438,21384828,0.7841850519180298,644.7179565429688
30660,21344358,21364690,1122.134887695313,21364594,0.7839249968528748,644.5042114257813
30670,21324124,21344456,1121.8037109375,21344358,0.7836650013923645,644.2904052734375
30680,21303890,21324222,1121.472412109375,21324124,0.7834049463272095,644.07666015625
30690,21283656,21303986,1121.14111328125,21303890,0.7831449508666992,643.8628540039063
30700,21263420,21283752,1120.809814453125,21283656,0.7828848958015442,643.6490478515625
30710,21243186,21263518,1120.478393554688,21263420,0.7826248407363892,643.435302734375
30720,21222952,21243284,1120.147094726563,21243186,0.7823648452758789,643.2214965820313
30730,21202718,21223048,1119.815673828125,21222952,0.7821047902107239,643.0076904296875
30740,21182482,21202814,1119.484252929688,21202718,0.7818447351455688,642.7938842773438
30750,21162248,21182580,1119.15283203125,21182482,0.7815846800804138,642.580078125
30760,21142014,21162346,1118.821411132813,21162248,0.7813246250152588,642.3662719726563
30770,21121780,21142110,1118.489868164063,21142014,0.7810645699501038,642.1524658203125
30780,21101546,21121876,1118.158447265625,21121780,0.7808045148849487,641.9386596679688
30790,21081310,21101642,1117.826904296875,21101546,0.7805444598197937,641.724853515625
30800,21061076,21081408,1117.495361328125,21081310,0.7802844047546387,641.5110473632813
30810,21040842,21061172,1117.163818359375,21061076,0.7800243496894836,641.2972412109375
30820,21020608,21040938,1116.832275390625,21040842,0.7797642946243286,641.0834350585938
30830,21000372,21020704,1116.500610351563,21020608,0.7795042395591736,640.86962890625
30840,20980138,21000470,1116.169067382813,21000372,0.7792441248893738,640.6558227539063
30850,20959904,20980236,1115.83740234375,20980138,0.7789840698242188,640.4420166015625
30860,20939670,20960000,1115.505737304688,20959904,0.7787240147590637,640.2281494140625
30870,20919434,20939766,1115.174072265625,20939670,0.7784639000892639,640.0143432617188
30880,20899200,20919532,1114.84228515625,20919434,0.7782038450241089,639.800537109375
30890,20878966,20899298,1114.510620117188,20899200,0.7779437303543091,639.586669921875
30900,20858732,20879062,1114.178833007813,20878966,0.7776836752891541,639.3728637695313
30910,20838496,20858828,1113.847045898438,20858732,0.7774235606193542,639.1590576171875
30920,20818262,20838594,1113.515258789063,20838496,0.7771635055541992,638.9451904296875
30930,20798028,20818360,1113.183471679688,20818262,0.7769033908843994,638.7313842773438
30940,20777794,20798124,1112.8515625,20798028,0.7766432762145996,638.5175170898438
30950,20757560,20777890,1112.519775390625,20777794,0.7763832211494446,638.3037109375
30960,20737324,20757656,1112.187866210938,20757560,0.7761231064796448,638.08984375
30970,20717090,20737422,1111.85595703125,20737324,0.775862991809845,637.8759765625
30980,20696856,20717186,1111.524047851563,20717090,0.7756028771400452,637.6621704101563
30990,20676622,20696952,1111.192138671875,20696856,0.7753427624702454,637.4483032226563
31000,20656386,20676718,1110.860107421875,20676622,0.7750826478004456,637.2344360351563
31010,20636152,20656484,1110.528198242188,20656386,0.7748225331306458,637.0205688476563
31020,20615918,20636248,1110.196166992188,20636152,0.7745624184608459,636.8067626953125
31030,20595684,20616014,1109.864135742188,20615918,0.7743023037910461,636.5928955078125
31040,20575448,20595780,1109.532104492188,20595684,0.7740421891212463,636.3790283203125
31050,20555214,20575546,1109.199951171875,20575448,0.7737820744514465,636.1651611328125
31060,20534980,20555312,1108.867919921875,20555214,0.7735219597816467,635.9512939453125
31070,20514746,20535076,1108.535766601563,20534980,0.7732617855072021,635.7374267578125
31080,20494510,20514842,1108.20361328125,20514746,0.7730016708374023,635.5235595703125
31090,20474276,20494608,1107.871459960938,20494510,0.7727415561676025,635.3096923828125
31100,20454042,20474374,1107.539306640625,20474276,0.7724814414978027,635.0958251953125
31110,20433808,20454138,1107.20703125,20454042,0.7722212672233582,634.8819580078125
31120,20413574,20433904,1106.874877929688,20433808,0.7719611525535583,634.6680908203125
31130,20393338,20413670,1106.542602539063,20413574,0.7717009782791138,634.4542236328125
31140,20373104,20393436,1106.210327148438,20393338,0.771440863609314,634.2403564453125
31150,20352870,20373200,1105.878051757813,20373104,0.7711806893348694,634.0264282226563
31160,20332636,20352966,1105.545776367188,20352870,0.7709205746650696,633.8125610351563
31170,20312400,20332732,1105.21337890625,20332636,0.770660400390625,633.5986938476563
31180,20292166,20312498,1104.881103515625,20312400,0.7704002261161804,633.3848266601563
31190,20271932,20292262,1104.548706054688,20292166,0.7701401114463806,633.1708984375
31200,20251698,20272028,1104.21630859375,20271932,0.769879937171936,632.95703125
31210,20231462,20251794,1103.883911132813,20251698,0.7696197628974915,632.7431640625
31220,20211228,20231560,1103.551391601563,20231462,0.7693595886230469,632.5292358398438
31230,20190994,20211324,1103.218994140625,20211228,0.7690994739532471,632.3153686523438
31240,20170760,20191090,1102.886474609375,20190994,0.7688392996788025,632.1014404296875
31250,20150524,20170856,1102.553955078125,20170760,0.7685791254043579,631.8875732421875
31260,20130290,20150622,1102.221435546875,20150524,0.7683189511299133,631.6736450195313
31270,20110056,20130386,1101.888916015625,20130290,0.7680587768554688,631.4597778320313
31280,20089822,20110152,1101.556274414063,20110056,0.7677986025810242,631.245849609375
31290,20069586,20089918,1101.223754882813,20089822,0.7675384283065796,631.0319213867188
31300,20049352,20069684,1100.89111328125,20069586,0.767278254032135,630.8180541992188
31310,20029118,20049450,1100.558471679688,20049352,0.7670180201530457,630.6041259765625
31320,20008884,20029214,1100.225830078125,20029118,0.7667578458786011,630.3901977539063
31330,19988650,20008980,1099.89306640625,20008884,0.7664976716041565,630.1763305664063
31340,19968414,19988746,1099.560424804688,19988650,0.7662374973297119,629.96240234375
31350,19948180,19968512,1099.227661132813,19968414,0.7659773230552673,629.7484741210938
31360,19927946,19948276,1098.894897460938,19948180,0.765717089176178,629.5345458984375
31370,19907712,19928042,1098.562133789063,19927946,0.7654569149017334,629.3206176757813
31380,19887476,19907808,1098.229370117188,19907712,0.7651967406272888,629.106689453125
31390,19867242,19887574,1097.896606445313,19887476,0.7649365067481995,628.892822265625
31400,19847008,19867338,1097.563720703125,19867242,0.7646763324737549,628.6788940429688
31410,19826774,19847104,1097.230834960938,19847008,0.7644160985946655,628.4649658203125
31420,19806538,19826870,1096.898071289063,19826774,0.7641559243202209,628.2510375976563
31430,19786304,19806636,1096.565063476563,19806538,0.7638956904411316,628.037109375
31440,19766070,19786400,1096.232177734375,19786304,0.763635516166687,627.8231811523438
31450,19745836,19766166,1095.899291992188,19766070,0.7633752822875977,627.6092529296875
31460,19725600,19745932,1095.566284179688,19745836,0.7631150484085083,627.395263671875
31470,19705366,19725698,1095.233276367188,19725600,0.7628548741340637,627.1813354492188
31480,19685132,19705462,1094.900268554688,19705366,0.7625946402549744,626.9674072265625
31490,19664898,19685228,1094.567260742188,19685132,0.762334406375885,626.7534790039063
31500,19644664,19664994,1094.234252929688,19664898,0.7620741724967957,626.53955078125
31510,19624428,19644760,1093.901123046875,19644664,0.7618139982223511,626.3256225585938
31520,19604194,19624526,1093.568115234375,19624428,0.7615537643432617,626.1116333007813
31530,19583960,19604290,1093.234985351563,19604194,0.7612935304641724,625.897705078125
31540,19563726,19584056,1092.90185546875,19583960,0.761033296585083,625.6837768554688
31550,19543490,19563822,1092.568603515625,19563726,0.7607730627059937,625.4697875976563
31560,19523256,19543588,1092.235473632813,19543490,0.7605128288269043,625.255859375
31570,19503022,19523352,1091.902221679688,19523256,0.7602525949478149,625.0419311523438
31580,19482788,19503118,1091.569091796875,19503022,0.7599923610687256,624.8279418945313
31590,19462552,19482884,1091.23583984375,19482788,0.7597321271896362,624.614013671875
31600,19442318,19462650,1090.902587890625,19462552,0.7594718933105469,624.4000854492188
31610,19422084,19442414,1090.569213867188,19442318,0.7592116594314575,624.1860961914063
31620,19401850,19422180,1090.235961914063,19422084,0.7589514255523682,623.97216796875
31630,19381614,19401946,1089.902587890625,19401850,0.7586911916732788,623.7581787109375
31640,19361380,19381712,1089.569213867188,19381614,0.7584308981895447,623.544189453125
31650,19341146,19361476,1089.23583984375,19361380,0.7581706643104553,623.3302612304688
31660,19320912,19341242,1088.902465820313,19341146,0.757910430431366,623.1162719726563
31670,19300678,19321008,1088.569091796875,19320912,0.7576501965522766,622.90234375
31680,19280442,19300774,1088.235595703125,19300678,0.7573899030685425,622.6883544921875
31690,19260208,19280538,1087.902221679688,19280442,0.7571296691894531,622.474365234375
31700,19239974,19260304,1087.568725585938,19260208,0.7568694353103638,622.2604370117188
31710,19219740,19240070,1087.235229492188,19239974,0.7566091418266296,622.0464477539063
31720,19199504,19219836,1086.901611328125,19219740,0.7563489079475403,621.8324584960938
31730,19179270,19199602,1086.568115234375,19199504,0.7560886144638062,621.6185302734375
31740,19159036,19179366,1086.234497070313,19179270,0.7558283805847168,621.404541015625
31750,19138802,19159132,1085.901000976563,19159036,0.7555680871009827,621.1905517578125
31760,19118566,19138898,1085.5673828125,19138802,0.7553078532218933,620.9765625
31770,19098332,19118664,1085.233642578125,19118566,0.7550475597381592,620.7625732421875
31780,19078098,19098428,1084.900024414063,19098332,0.7547873258590698,620.5486450195313
31790,19057864,19078194,1084.56640625,19078098,0.7545270323753357,620.3346557617188
31800,19037628,19057960,1084.232666015625,19057864,0.7542667388916016,620.1206665039063
31810,19017394,19037726,1083.89892578125,19037628,0.7540065050125122,619.9066772460938
31820,18997160,19017490,1083.565185546875,19017394,0.7537462115287781,619.6926879882813
31830,18976926,18997256,1083.2314453125,18997160,0.7534859180450439,619.4786987304688
31840,18956692,18977022,1082.897583007813,18976926,0.7532256841659546,619.2647094726563
31850,18936456,18956788,1082.563842773438,18956692,0.7529653906822205,619.0507202148438
31860,18916222,18936552,1082.22998046875,18936456,0.7527050971984863,618.8367309570313
31870,18895988,18916318,1081.896118164063,18916222,0.7524448037147522,618.6227416992188
31880,18875754,18896084,1081.562255859375,18895988,0.7521845102310181,618.4087524414063
31890,18855518,18875850,1081.228393554688,18875754,0.7519242167472839,618.1947631835938
31900,18835284,18855614,1080.894409179688,18855518,0.7516639828681946,617.9807739257813
31910,18815050,18835380,1080.560546875,18835284,0.7514036893844604,617.7667846679688
31920,18794816,18815146,1080.2265625,18815050,0.7511433959007263,617.552734375
31930,18774580,18794912,1079.892578125,18794816,0.7508831024169922,617.3387451171875
31940,18754346,18774678,1079.55859375,18774580,0.7506228089332581,617.124755859375
31950,18734112,18754442,1079.224487304688,18754346,0.7503625154495239,616.9107666015625
31960,18713878,18734208,1078.890502929688,18734112,0.7501022219657898,616.69677734375
31970,18693642,18713974,1078.556396484375,18713878,0.7498419284820557,616.4827880859375
31980,18673408,18693740,1078.222290039063,18693642,0.7495816349983215,616.2687377929688
31990,18653174,18673504,1077.88818359375,18673408,0.7493212819099426,616.0547485351563
32000,18632940,18653270,1077.554077148438,18653174,0.7490609884262085,615.8407592773438
32010,18612706,18633036,1077.219848632813,18632940,0.7488006949424744,615.626708984375
32020,18592470,18612802,1076.8857421875,18612706,0.7485404014587402,615.4127197265625
32030,18572236,18592566,1076.551513671875,18592470,0.7482801079750061,615.19873046875
32040,18552002,18572332,1076.21728515625,18572236,0.748019814491272,614.9846801757813
32050,18531768,18552098,1075.883056640625,18552002,0.7477594614028931,614.7706909179688
32060,18511532,18531864,1075.548828125,18531768,0.7474991679191589,614.5567016601563
32070,18491298,18511628,1075.214477539063,18511532,0.7472388744354248,614.3426513671875
32080,18471064,18491394,1074.880249023438,18491298,0.7469785809516907,614.128662109375
32090,18450830,18471160,1074.5458984375,18471064,0.7467182278633118,613.9146118164063
32100,18430594,18450926,1074.211547851563,18450830,0.7464579343795776,613.7006225585938
32110,18410360,18430690,1073.877075195313,18430594,0.7461976408958435,613.486572265625
32120,18390126,18410456,1073.542724609375,18410360,0.7459372878074646,613.2725830078125
32130,18369892,18390222,1073.208251953125,18390126,0.7456769943237305,613.0585327148438
32140,18349656,18369988,1072.873901367188,18369892,0.7454166412353516,612.8445434570313
32150,18329422,18349752,1072.539428710938,18349656,0.7451563477516174,612.6304931640625
32160,18309188,18329518,1072.204956054688,18329422,0.7448959946632385,612.41650390625
32170,18288954,18309284,1071.870361328125,18309188,0.7446357011795044,612.2024536132813
32180,18268720,18289050,1071.535888671875,18288954,0.7443753480911255,611.9884643554688
32190,18248484,18268816,1071.201293945313,18268720,0.7441150546073914,611.7744140625
32200,18228250,18248580,1070.86669921875,18248484,0.7438547015190125,611.5604248046875
32210,18208016,18228346,1070.532104492188,18228250,0.7435944080352783,611.3463745117188
32220,18187782,18208112,1070.197509765625,18208016,0.7433340549468994,611.13232421875
32230,18167546,18187878,1069.862915039063,18187782,0.7430737614631653,610.9183349609375
32240,18147312,18167642,1069.528198242188,18167546,0.7428134083747864,610.7042846679688
32250,18127078,18147408,1069.193603515625,18147312,0.7425531148910522,610.490234375
32260,18106844,18127174,1068.85888671875,18127078,0.7422927618026733,610.2762451171875
32270,18086608,18106940,1068.524169921875,18106844,0.7420324087142944,610.0621948242188
32280,18066374,18086704,1068.189331054688,18086608,0.7417721152305603,609.84814453125
32290,18046140,18066470,1067.854614257813,18066374,0.7415117621421814,609.6340942382813
32300,18025906,18046236,1067.519775390625,18046140,0.7412514090538025,609.4201049804688
32310,18005670,18026002,1067.18505859375,18025906,0.7409911155700684,609.2060546875
32320,17985436,18005766,1066.850219726563,18005670,0.7407307624816895,608.9920043945313
32330,17965202,17985532,1066.515380859375,17985436,0.7404704093933105,608.7779541015625
32340,17944968,17965298,1066.180419921875,17965202,0.7402100563049316,608.56396484375
32350,17924734,17945064,1065.845581054688,17944968,0.7399497032165527,608.3499145507813
32360,17904498,17924828,1065.510620117188,17924734,0.7396894097328186,608.1358642578125
32370,17884264,17906154,1065.201538085938,17904498,0.7394490838050842,607.9382934570313
32380,17864030,17883844,1064.832153320313,17884264,0.7391620874404907,607.7023315429688
32390,17843796,17861416,1064.460815429688,17864030,0.7388734817504883,607.465087890625
32400,17889732,17845118,1064.19091796875,17843796,0.7386637330055237,607.2926025390625
32410,17935670,17889516,1064.92529296875,17889732,0.7392342686653137,607.76171875
32420,17981606,17935452,1065.685668945313,17935670,0.7398253083229065,608.2476196289063
32430,18027544,17981390,1066.446044921875,17981606,0.7404163479804993,608.7335205078125
32440,18073482,18027326,1067.206176757813,18027544,0.741007387638092,609.219482421875
32450,18119418,18073264,1067.96630859375,18073482,0.7415984272956848,609.7053833007813
32460,18165356,18119200,1068.726196289063,18119418,0.7421894669532776,610.1912841796875
32470,18211294,18165138,1069.486083984375,18165356,0.7427804470062256,610.6771850585938
32480,18257230,18211076,1070.245849609375,18211294,0.7433714866638184,611.1630859375
32490,18303168,18257012,1071.005493164063,18257230,0.7439624667167664,611.6489868164063
32500,18349104,18302950,1071.765014648438,18303168,0.7445534467697144,612.1348876953125
32510,18395042,18348886,1072.5244140625,18349104,0.7451444864273071,612.6207275390625
32520,18440980,18394824,1073.28369140625,18395042,0.7457354664802551,613.1066284179688
32530,18486916,18440762,1074.042846679688,18440980,0.7463264465332031,613.592529296875
32540,18532854,18486698,1074.801879882813,18486916,0.7469174265861511,614.078369140625
32550,18578792,18532636,1075.560791015625,18532854,0.7475083470344543,614.5642700195313
32560,18624728,18578574,1076.319702148438,18578792,0.7480993270874023,615.0501098632813
32570,18670666,18624510,1077.078369140625,18624728,0.7486903071403503,615.5359497070313
32580,18716602,18670448,1077.837036132813,18670666,0.7492812275886536,616.0217895507813
32590,18762540,18716384,1078.595458984375,18716602,0.7498722076416016,616.5076293945313
32600,18808478,18762322,1079.353881835938,18762540,0.7504631280899048,616.9934692382813
32610,18854414,18808260,1080.112182617188,18808478,0.751054048538208,617.4793090820313
