PCADimension4,PCADimension3,PCADimension6,PCADimension5,PCADimension2,PCADimension1,ES.portElec_b.W,ES.battery.E,Time,SC.demand_ES.y[1]
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7450.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7460.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7470.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7480.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7490.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7500.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7510.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7520.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7530.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7540.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7550.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7560.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7570.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7580.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7590.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7600.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7610.0,0.0
-0.51503122573,2.91675556607,-0.323304269691,-0.0984673594508,-1.24315966815,1.36003591574,0.0,71999995904.0,7620.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7630.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7640.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7650.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7660.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7670.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7680.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7690.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7700.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7710.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7720.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7730.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7740.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7750.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7760.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7770.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7780.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7790.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7800.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7810.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7820.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7830.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7840.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7850.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7860.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7870.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7880.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7890.0,0.0
-0.510945948219,2.93492737845,-0.325409045456,-0.0992862475517,-1.24008976542,1.36179164224,0.0,71999995904.0,7900.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,7910.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,7920.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,7930.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,7940.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,7950.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,7960.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,7970.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,7980.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,7990.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8000.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8010.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8020.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8030.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8040.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8050.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8060.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8070.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8080.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8090.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8100.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8110.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8120.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8130.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8140.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8150.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8160.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8170.0,0.0
-0.506860670707,2.95309919082,-0.327513821221,-0.100105135653,-1.2370198627,1.36354736874,0.0,71999995904.0,8180.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8190.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8200.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8210.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8220.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8230.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8240.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8250.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8260.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8270.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8280.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8290.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8300.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8310.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8320.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8330.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8340.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8350.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8360.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8370.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8380.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8390.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8400.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8410.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8420.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8430.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8440.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8450.0,0.0
-0.502775393196,2.9712710032,-0.329618596986,-0.100924023753,-1.23394995998,1.36530309524,0.0,71999995904.0,8460.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8470.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8480.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8490.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8500.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8510.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8520.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8530.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8540.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8550.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8560.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8570.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8580.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8590.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8600.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8610.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8620.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8630.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8640.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8650.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8660.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8670.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8680.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8690.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8700.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8710.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8720.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8730.0,0.0
-0.498690115685,2.98944281558,-0.331723372752,-0.101742911854,-1.23088005726,1.36705882174,0.0,71999995904.0,8740.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8750.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8760.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8770.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8780.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8790.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8800.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8810.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8820.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8830.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8840.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8850.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8860.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8870.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8880.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8890.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8900.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8910.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8920.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8930.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8940.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8950.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8960.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8970.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8980.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,8990.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,9000.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,9010.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,9020.0,0.0
-0.494604838173,3.00761462795,-0.333828148517,-0.102561799955,-1.22781015453,1.36881454823,0.0,71999995904.0,9030.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9040.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9050.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9060.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9070.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9080.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9090.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9100.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9110.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9120.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9130.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9140.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9150.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9160.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9170.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9180.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9190.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9200.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9210.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9220.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9230.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9240.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9250.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9260.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9270.0,0.0
-0.490519560662,3.02578644033,-0.335932924282,-0.103380688056,-1.22474025181,1.37057027473,0.0,71999995904.0,9280.0,0.0
