Time,add.y,Electric_Power,Firing_Temperature,SES.CS.W_totalSetpoint
1300,15,15000000,1016.8671875,15000000
1310,15,15000000,1016.8671875,15000000
1320,15,15000000,1016.8671875,15000000
1330,15,15000000,1016.8671875,15000000
1340,15,15000000,1016.8671875,15000000
1350,15,15000000,1016.8671875,15000000
1360,15,15000000,1016.8671875,15000000
1370,15,15000000,1016.8671875,15000000
1380,15,15000000,1016.8671875,15000000
1390,15,15000000,1016.8671875,15000000
1400,15,15000000,1016.8671875,15000000
1410,15,15000000,1016.8671875,15000000
1420,15,15000000,1016.8671875,15000000
1430,15,15000000,1016.8671875,15000000
1440,15,15000000,1016.8671875,15000000
1450,15,15000000,1016.8671875,15000000
1460,15,15000000,1016.8671875,15000000
1470,15,15000000,1016.8671875,15000000
1480,15,15000000,1016.8671875,15000000
1490,15,15000000,1016.8671875,15000000
1500,15,15000000,1016.8671875,15000000
1510,15,15000000,1016.8671875,15000000
1520,15,15000000,1016.8671875,15000000
1530,15,15000000,1016.8671875,15000000
1540,15,15000000,1016.8671875,15000000
1550,15,15000000,1016.8671875,15000000
1560,15,15000000,1016.8671875,15000000
1570,15,15000000,1016.8671875,15000000
1580,15,15000000,1016.8671875,15000000
1590,15,15000000,1016.8671875,15000000
1600,10,15000000,1016.8671875,15000000
1610,10,9999873,932.58306884765625,10000000
1620,10,10000005,932.5853271484375,10000000
1630,10,10000001,932.58526611328125,10000000
1640,10,10000000,932.58526611328125,10000000
1650,10,10000000,932.58526611328125,10000000
1660,10,10000000,932.58526611328125,10000000
1670,10,10000000,932.58526611328125,10000000
1680,10,10000000,932.58526611328125,10000000
1690,10,10000000,932.58526611328125,10000000
1700,10,10000000,932.58526611328125,10000000
1710,10,10000000,932.58526611328125,10000000
1720,10,10000000,932.58526611328125,10000000
1730,10,10000000,932.58526611328125,10000000
1740,10,10000000,932.58526611328125,10000000
1750,10,10000000,932.58526611328125,10000000
1760,10,10000000,932.58526611328125,10000000
1770,10,10000000,932.58526611328125,10000000
1780,10,10000000,932.58526611328125,10000000
1790,10,10000000,932.58526611328125,10000000
1800,10,10000000,932.58526611328125,10000000
1810,10,10000000,932.58526611328125,10000000
1820,10,10000000,932.58526611328125,10000000
1830,10,10000000,932.58526611328125,10000000
1840,10,10000000,932.58526611328125,10000000
1850,10,10000000,932.58526611328125,10000000
1860,10,10000000,932.58526611328125,10000000
1870,10,10000000,932.58526611328125,10000000
1880,10,10000000,932.58526611328125,10000000
1890,10,10000000,932.58526611328125,10000000
1900,10,10000000,932.58526611328125,10000000
1910,10,10000000,932.58526611328125,10000000
1920,10,10000000,932.58526611328125,10000000
1930,10,10000000,932.58526611328125,10000000
1940,10,10000000,932.58526611328125,10000000
1950,10,10000000,932.58526611328125,10000000
1960,10,10000000,932.58526611328125,10000000
1970,10,10000000,932.58526611328125,10000000
1980,10,10000000,932.58526611328125,10000000
1990,10,10000000,932.58526611328125,10000000
2000,10,10000000,932.58526611328125,10000000
2010,10,10000000,932.58526611328125,10000000
2020,10,10000000,932.58526611328125,10000000
2030,10,10000000,932.58526611328125,10000000
2040,10,10000000,932.58526611328125,10000000
2050,10,10000000,932.58526611328125,10000000
2060,10,10000000,932.58526611328125,10000000
2070,10,10000000,932.58526611328125,10000000
2080,10,10000000,932.58526611328125,10000000
2090,10,10000000,932.58526611328125,10000000
2100,15,10000000,932.58526611328125,10000000
2110,15,14999887,1016.86529541015625,15000000
2120,15,14999999,1016.8671875,15000000
2130,15,15000000,1016.8671875,15000000
2140,15,15000000,1016.8671875,15000000
2150,15,15000000,1016.8671875,15000000
2160,15,15000000,1016.8671875,15000000
2170,15,15000000,1016.8671875,15000000
2180,15,15000000,1016.8671875,15000000
2190,15,15000000,1016.8671875,15000000
2200,15,15000000,1016.8671875,15000000
2210,15,15000000,1016.8671875,15000000
2220,15,15000000,1016.8671875,15000000
2230,15,15000000,1016.8671875,15000000
2240,15,15000000,1016.8671875,15000000
2250,15,15000000,1016.8671875,15000000
2260,15,15000000,1016.8671875,15000000
2270,15,15000000,1016.8671875,15000000
2280,15,15000000,1016.8671875,15000000
2290,15,15000000,1016.8671875,15000000
2300,15,15000000,1016.8671875,15000000
2310,15,15000000,1016.8671875,15000000
2320,15,15000000,1016.8671875,15000000
2330,15,15000000,1016.8671875,15000000
2340,15,15000000,1016.8671875,15000000
2350,15,15000000,1016.8671875,15000000
2360,15,15000000,1016.8671875,15000000
2370,15,15000000,1016.8671875,15000000
2380,15,15000000,1016.8671875,15000000
2390,15,15000000,1016.8671875,15000000
2400,15,15000000,1016.8671875,15000000
2410,15,15000000,1016.8671875,15000000
2420,15,15000000,1016.8671875,15000000
2430,15,15000000,1016.8671875,15000000
2440,15,15000000,1016.8671875,15000000
2450,15,15000000,1016.8671875,15000000
2460,15,15000000,1016.8671875,15000000
2470,15,15000000,1016.8671875,15000000
2480,15,15000000,1016.8671875,15000000
2490,15,15000000,1016.8671875,15000000
2500,15,15000000,1016.8671875,15000000
2510,15,15000000,1016.8671875,15000000
2520,15,15000000,1016.8671875,15000000
2530,15,15000000,1016.8671875,15000000
2540,15,15000000,1016.8671875,15000000
2550,15,15000000,1016.8671875,15000000
2560,15,15000000,1016.8671875,15000000
2570,15,15000000,1016.8671875,15000000
2580,15,15000000,1016.8671875,15000000
2590,15,15000000,1016.8671875,15000000
2600,10,15000000,1016.8671875,15000000
2610,10,9999873,932.58306884765625,10000000
2620,10,10000005,932.5853271484375,10000000
2630,10,10000001,932.58526611328125,10000000
2640,10,10000000,932.58526611328125,10000000
2650,10,10000000,932.58526611328125,10000000
2660,10,10000000,932.58526611328125,10000000
2670,10,10000000,932.58526611328125,10000000
2680,10,10000000,932.58526611328125,10000000
2690,10,10000000,932.58526611328125,10000000
2700,10,10000000,932.58526611328125,10000000
2710,10,10000000,932.58526611328125,10000000
2720,10,10000000,932.58526611328125,10000000
2730,10,10000000,932.58526611328125,10000000
2740,10,10000000,932.58526611328125,10000000
2750,10,10000000,932.58526611328125,10000000
2760,10,10000000,932.58526611328125,10000000
2770,10,10000000,932.58526611328125,10000000
2780,10,10000000,932.58526611328125,10000000
2790,10,10000000,932.58526611328125,10000000
2800,10,10000000,932.58526611328125,10000000
2810,10,10000000,932.58526611328125,10000000
2820,10,10000000,932.58526611328125,10000000
2830,10,10000000,932.58526611328125,10000000
2840,10,10000000,932.58526611328125,10000000
2850,10,10000000,932.58526611328125,10000000
2860,10,10000000,932.58526611328125,10000000
2870,10,10000000,932.58526611328125,10000000
2880,10,10000000,932.58526611328125,10000000
2890,10,10000000,932.58526611328125,10000000
2900,10,10000000,932.58526611328125,10000000
2910,10,10000000,932.58526611328125,10000000
2920,10,10000000,932.58526611328125,10000000
2930,10,10000000,932.58526611328125,10000000
2940,10,10000000,932.58526611328125,10000000
2950,10,10000000,932.58526611328125,10000000
2960,10,10000000,932.58526611328125,10000000
2970,10,10000000,932.58526611328125,10000000
2980,10,10000000,932.58526611328125,10000000
2990,10,10000000,932.58526611328125,10000000
3000,10,10000000,932.58526611328125,10000000
3010,10,10000000,932.58526611328125,10000000
3020,10,10000000,932.58526611328125,10000000
3030,10,10000000,932.58526611328125,10000000
3040,10,10000000,932.58526611328125,10000000
