Time,add.y,Electric_Power,Firing_Temperature,SES.CS.W_totalSetpoint
1510,40,40000000,1418.283935546875,40000000
1520,40,40000000,1418.283935546875,40000000
1530,40,40000000,1418.283935546875,40000000
1540,40,40000000,1418.283935546875,40000000
1550,40,40000000,1418.283935546875,40000000
1560,40,40000000,1418.283935546875,40000000
1570,40,40000000,1418.283935546875,40000000
1580,40,40000000,1418.283935546875,40000000
1590,40,40000000,1418.283935546875,40000000
1600,35,40000000,1418.283935546875,40000000
1610,35,35000140,1340.548583984375,35000000
1620,35,35000004,1340.5465087890625,35000000
1630,35,35000000,1340.54638671875,35000000
1640,35,35000000,1340.54638671875,35000000
1650,35,35000000,1340.54638671875,35000000
1660,35,35000000,1340.54638671875,35000000
1670,35,35000000,1340.54638671875,35000000
1680,35,35000000,1340.54638671875,35000000
1690,35,35000000,1340.54638671875,35000000
1700,35,35000000,1340.54638671875,35000000
1710,35,35000000,1340.54638671875,35000000
1720,35,35000000,1340.54638671875,35000000
1730,35,35000000,1340.54638671875,35000000
1740,35,35000000,1340.54638671875,35000000
1750,35,35000000,1340.54638671875,35000000
1760,35,35000000,1340.54638671875,35000000
1770,35,35000000,1340.54638671875,35000000
1780,35,35000000,1340.54638671875,35000000
1790,35,35000000,1340.54638671875,35000000
1800,35,35000000,1340.54638671875,35000000
1810,35,35000000,1340.54638671875,35000000
1820,35,35000000,1340.54638671875,35000000
1830,35,35000000,1340.54638671875,35000000
1840,35,35000000,1340.54638671875,35000000
1850,35,35000000,1340.54638671875,35000000
1860,35,35000000,1340.54638671875,35000000
1870,35,35000000,1340.54638671875,35000000
1880,35,35000000,1340.54638671875,35000000
1890,35,35000000,1340.54638671875,35000000
1900,35,35000000,1340.54638671875,35000000
1910,35,35000000,1340.54638671875,35000000
1920,35,35000000,1340.54638671875,35000000
1930,35,35000000,1340.54638671875,35000000
1940,35,35000000,1340.54638671875,35000000
1950,35,35000000,1340.54638671875,35000000
1960,35,35000000,1340.54638671875,35000000
1970,35,35000000,1340.54638671875,35000000
1980,35,35000000,1340.54638671875,35000000
1990,35,35000000,1340.54638671875,35000000
2000,35,35000000,1340.54638671875,35000000
2010,35,35000000,1340.54638671875,35000000
2020,35,35000000,1340.54638671875,35000000
2030,35,35000000,1340.54638671875,35000000
2040,35,35000000,1340.54638671875,35000000
2050,35,35000000,1340.54638671875,35000000
2060,35,35000000,1340.54638671875,35000000
2070,35,35000000,1340.54638671875,35000000
2080,35,35000000,1340.54638671875,35000000
2090,35,35000000,1340.54638671875,35000000
2100,40,35000000,1340.54638671875,35000000
2110,40,40000136,1418.2860107421875,40000000
2120,40,40000004,1418.283935546875,40000000
2130,40,40000000,1418.283935546875,40000000
2140,40,40000000,1418.283935546875,40000000
2150,40,40000000,1418.283935546875,40000000
2160,40,40000000,1418.283935546875,40000000
2170,40,40000000,1418.283935546875,40000000
2180,40,40000000,1418.283935546875,40000000
2190,40,40000000,1418.283935546875,40000000
2200,40,40000000,1418.283935546875,40000000
2210,40,40000000,1418.283935546875,40000000
2220,40,40000000,1418.283935546875,40000000
2230,40,40000000,1418.283935546875,40000000
2240,40,40000000,1418.283935546875,40000000
2250,40,40000000,1418.283935546875,40000000
2260,40,40000000,1418.283935546875,40000000
2270,40,40000000,1418.283935546875,40000000
2280,40,40000000,1418.283935546875,40000000
2290,40,40000000,1418.283935546875,40000000
2300,40,40000000,1418.283935546875,40000000
2310,40,40000000,1418.283935546875,40000000
2320,40,40000000,1418.283935546875,40000000
2330,40,40000000,1418.283935546875,40000000
2340,40,40000000,1418.283935546875,40000000
2350,40,40000000,1418.283935546875,40000000
2360,40,40000000,1418.283935546875,40000000
2370,40,40000000,1418.283935546875,40000000
2380,40,40000000,1418.283935546875,40000000
2390,40,40000000,1418.283935546875,40000000
2400,40,40000000,1418.283935546875,40000000
2410,40,40000000,1418.283935546875,40000000
2420,40,40000000,1418.283935546875,40000000
2430,40,40000000,1418.283935546875,40000000
2440,40,40000000,1418.283935546875,40000000
2450,40,40000000,1418.283935546875,40000000
2460,40,40000000,1418.283935546875,40000000
2470,40,40000000,1418.283935546875,40000000
2480,40,40000000,1418.283935546875,40000000
2490,40,40000000,1418.283935546875,40000000
2500,40,40000000,1418.283935546875,40000000
2510,40,40000000,1418.283935546875,40000000
2520,40,40000000,1418.283935546875,40000000
2530,40,40000000,1418.283935546875,40000000
2540,40,40000000,1418.283935546875,40000000
2550,40,40000000,1418.283935546875,40000000
2560,40,40000000,1418.283935546875,40000000
2570,40,40000000,1418.283935546875,40000000
2580,40,40000000,1418.283935546875,40000000
2590,40,40000000,1418.283935546875,40000000
2600,35,40000000,1418.283935546875,40000000
2610,35,35000140,1340.548583984375,35000000
2620,35,35000004,1340.5465087890625,35000000
2630,35,35000000,1340.54638671875,35000000
2640,35,35000000,1340.54638671875,35000000
2650,35,35000000,1340.54638671875,35000000
2660,35,35000000,1340.54638671875,35000000
2670,35,35000000,1340.54638671875,35000000
2680,35,35000000,1340.54638671875,35000000
2690,35,35000000,1340.54638671875,35000000
2700,35,35000000,1340.54638671875,35000000
2710,35,35000000,1340.54638671875,35000000
2720,35,35000000,1340.54638671875,35000000
2730,35,35000000,1340.54638671875,35000000
2740,35,35000000,1340.54638671875,35000000
2750,35,35000000,1340.54638671875,35000000
2760,35,35000000,1340.54638671875,35000000
2770,35,35000000,1340.54638671875,35000000
2780,35,35000000,1340.54638671875,35000000
2790,35,35000000,1340.54638671875,35000000
2800,35,35000000,1340.54638671875,35000000
2810,35,35000000,1340.54638671875,35000000
2820,35,35000000,1340.54638671875,35000000
2830,35,35000000,1340.54638671875,35000000
2840,35,35000000,1340.54638671875,35000000
2850,35,35000000,1340.54638671875,35000000
2860,35,35000000,1340.54638671875,35000000
2870,35,35000000,1340.54638671875,35000000
2880,35,35000000,1340.54638671875,35000000
2890,35,35000000,1340.54638671875,35000000
2900,35,35000000,1340.54638671875,35000000
2910,35,35000000,1340.54638671875,35000000
2920,35,35000000,1340.54638671875,35000000
2930,35,35000000,1340.54638671875,35000000
2940,35,35000000,1340.54638671875,35000000
2950,35,35000000,1340.54638671875,35000000
2960,35,35000000,1340.54638671875,35000000
2970,35,35000000,1340.54638671875,35000000
2980,35,35000000,1340.54638671875,35000000
2990,35,35000000,1340.54638671875,35000000
3000,35,35000000,1340.54638671875,35000000
3010,35,35000000,1340.54638671875,35000000
3020,35,35000000,1340.54638671875,35000000
3030,35,35000000,1340.54638671875,35000000
3040,35,35000000,1340.54638671875,35000000
