Time,add.y,Electric_Power,Firing_Temperature,SES.CS.W_totalSetpoint
50,25,25000000,1181.300048828125,25000000
60,25,25000000,1181.300048828125,25000000
70,25,25000000,1181.300048828125,25000000
80,25,25000000,1181.300048828125,25000000
90,25,25000000,1181.300048828125,25000000
100,30,25000000,1181.300048828125,25000000
110,30,29999978,1261.5587158203125,30000000
120,30,29999998,1261.55908203125,30000000
130,30,30000000,1261.55908203125,30000000
140,30,30000000,1261.55908203125,30000000
150,30,30000000,1261.55908203125,30000000
160,30,30000000,1261.55908203125,30000000
170,30,30000000,1261.55908203125,30000000
180,30,30000000,1261.55908203125,30000000
190,30,30000000,1261.55908203125,30000000
200,30,30000000,1261.55908203125,30000000
210,30,30000000,1261.55908203125,30000000
220,30,30000000,1261.55908203125,30000000
230,30,30000000,1261.55908203125,30000000
240,30,30000000,1261.55908203125,30000000
250,30,30000000,1261.55908203125,30000000
260,30,30000000,1261.55908203125,30000000
270,30,30000000,1261.55908203125,30000000
280,30,30000000,1261.55908203125,30000000
290,30,30000000,1261.55908203125,30000000
300,30,30000000,1261.55908203125,30000000
310,30,30000000,1261.55908203125,30000000
320,30,30000000,1261.55908203125,30000000
330,30,30000000,1261.55908203125,30000000
340,30,30000000,1261.55908203125,30000000
350,30,30000000,1261.55908203125,30000000
360,30,30000000,1261.55908203125,30000000
370,30,30000000,1261.55908203125,30000000
380,30,30000000,1261.55908203125,30000000
390,30,30000000,1261.55908203125,30000000
400,30,30000000,1261.55908203125,30000000
410,30,30000000,1261.55908203125,30000000
420,30,30000000,1261.55908203125,30000000
430,30,30000000,1261.55908203125,30000000
440,30,30000000,1261.55908203125,30000000
450,30,30000000,1261.55908203125,30000000
460,30,30000000,1261.55908203125,30000000
470,30,30000000,1261.55908203125,30000000
480,30,30000000,1261.55908203125,30000000
490,30,30000000,1261.55908203125,30000000
500,30,30000000,1261.55908203125,30000000
510,30,30000000,1261.55908203125,30000000
520,30,30000000,1261.55908203125,30000000
530,30,30000000,1261.55908203125,30000000
540,30,30000000,1261.55908203125,30000000
550,30,30000000,1261.55908203125,30000000
560,30,30000000,1261.55908203125,30000000
570,30,30000000,1261.55908203125,30000000
580,30,30000000,1261.55908203125,30000000
590,30,30000000,1261.55908203125,30000000
600,25,30000000,1261.55908203125,30000000
610,25,25000048,1181.30078125,25000000
620,25,25000002,1181.300048828125,25000000
630,25,25000000,1181.300048828125,25000000
640,25,25000000,1181.300048828125,25000000
650,25,25000000,1181.300048828125,25000000
660,25,25000000,1181.300048828125,25000000
670,25,25000000,1181.300048828125,25000000
680,25,25000000,1181.300048828125,25000000
690,25,25000000,1181.300048828125,25000000
700,25,25000000,1181.300048828125,25000000
710,25,25000000,1181.300048828125,25000000
720,25,25000000,1181.300048828125,25000000
730,25,25000000,1181.300048828125,25000000
740,25,25000000,1181.300048828125,25000000
750,25,25000000,1181.300048828125,25000000
760,25,25000000,1181.300048828125,25000000
770,25,25000000,1181.300048828125,25000000
780,25,25000000,1181.300048828125,25000000
790,25,25000000,1181.300048828125,25000000
800,25,25000000,1181.300048828125,25000000
810,25,25000000,1181.300048828125,25000000
820,25,25000000,1181.300048828125,25000000
830,25,25000000,1181.300048828125,25000000
840,25,25000000,1181.300048828125,25000000
850,25,25000000,1181.300048828125,25000000
860,25,25000000,1181.300048828125,25000000
870,25,25000000,1181.300048828125,25000000
880,25,25000000,1181.300048828125,25000000
890,25,25000000,1181.300048828125,25000000
900,25,25000000,1181.300048828125,25000000
910,25,25000000,1181.300048828125,25000000
920,25,25000000,1181.300048828125,25000000
930,25,25000000,1181.300048828125,25000000
940,25,25000000,1181.300048828125,25000000
950,25,25000000,1181.300048828125,25000000
960,25,25000000,1181.300048828125,25000000
970,25,25000000,1181.300048828125,25000000
980,25,25000000,1181.300048828125,25000000
990,25,25000000,1181.300048828125,25000000
1000,25,25000000,1181.300048828125,25000000
1010,25,25000000,1181.300048828125,25000000
1020,25,25000000,1181.300048828125,25000000
1030,25,25000000,1181.300048828125,25000000
1040,25,25000000,1181.300048828125,25000000
1050,25,25000000,1181.300048828125,25000000
1060,25,25000000,1181.300048828125,25000000
1070,25,25000000,1181.300048828125,25000000
1080,25,25000000,1181.300048828125,25000000
1090,25,25000000,1181.300048828125,25000000
1100,30,25000000,1181.300048828125,25000000
1110,30,29999978,1261.5587158203125,30000000
1120,30,29999998,1261.55908203125,30000000
1130,30,30000000,1261.55908203125,30000000
1140,30,30000000,1261.55908203125,30000000
1150,30,30000000,1261.55908203125,30000000
1160,30,30000000,1261.55908203125,30000000
1170,30,30000000,1261.55908203125,30000000
1180,30,30000000,1261.55908203125,30000000
1190,30,30000000,1261.55908203125,30000000
1200,30,30000000,1261.55908203125,30000000
1210,30,30000000,1261.55908203125,30000000
1220,30,30000000,1261.55908203125,30000000
1230,30,30000000,1261.55908203125,30000000
1240,30,30000000,1261.55908203125,30000000
1250,30,30000000,1261.55908203125,30000000
1260,30,30000000,1261.55908203125,30000000
1270,30,30000000,1261.55908203125,30000000
1280,30,30000000,1261.55908203125,30000000
1290,30,30000000,1261.55908203125,30000000
1300,30,30000000,1261.55908203125,30000000
1310,30,30000000,1261.55908203125,30000000
1320,30,30000000,1261.55908203125,30000000
1330,30,30000000,1261.55908203125,30000000
1340,30,30000000,1261.55908203125,30000000
1350,30,30000000,1261.55908203125,30000000
1360,30,30000000,1261.55908203125,30000000
1370,30,30000000,1261.55908203125,30000000
1380,30,30000000,1261.55908203125,30000000
1390,30,30000000,1261.55908203125,30000000
1400,30,30000000,1261.55908203125,30000000
1410,30,30000000,1261.55908203125,30000000
1420,30,30000000,1261.55908203125,30000000
1430,30,30000000,1261.55908203125,30000000
1440,30,30000000,1261.55908203125,30000000
1450,30,30000000,1261.55908203125,30000000
1460,30,30000000,1261.55908203125,30000000
1470,30,30000000,1261.55908203125,30000000
1480,30,30000000,1261.55908203125,30000000
1490,30,30000000,1261.55908203125,30000000
1500,30,30000000,1261.55908203125,30000000
1510,30,30000000,1261.55908203125,30000000
1520,30,30000000,1261.55908203125,30000000
1530,30,30000000,1261.55908203125,30000000
1540,30,30000000,1261.55908203125,30000000
1550,30,30000000,1261.55908203125,30000000
1560,30,30000000,1261.55908203125,30000000
1570,30,30000000,1261.55908203125,30000000
1580,30,30000000,1261.55908203125,30000000
1590,30,30000000,1261.55908203125,30000000
1600,25,30000000,1261.55908203125,30000000
1610,25,25000052,1181.3009033203125,25000000
1620,25,25000002,1181.300048828125,25000000
1630,25,25000000,1181.300048828125,25000000
1640,25,25000000,1181.300048828125,25000000
1650,25,25000000,1181.300048828125,25000000
1660,25,25000000,1181.300048828125,25000000
1670,25,25000000,1181.300048828125,25000000
1680,25,25000000,1181.300048828125,25000000
1690,25,25000000,1181.300048828125,25000000
1700,25,25000000,1181.300048828125,25000000
1710,25,25000000,1181.300048828125,25000000
1720,25,25000000,1181.300048828125,25000000
1730,25,25000000,1181.300048828125,25000000
1740,25,25000000,1181.300048828125,25000000
1750,25,25000000,1181.300048828125,25000000
1760,25,25000000,1181.300048828125,25000000
1770,25,25000000,1181.300048828125,25000000
1780,25,25000000,1181.300048828125,25000000
1790,25,25000000,1181.300048828125,25000000
1800,25,25000000,1181.300048828125,25000000
1810,25,25000000,1181.300048828125,25000000
1820,25,25000000,1181.300048828125,25000000
1830,25,25000000,1181.300048828125,25000000
1840,25,25000000,1181.300048828125,25000000
1850,25,25000000,1181.300048828125,25000000
1860,25,25000000,1181.300048828125,25000000
1870,25,25000000,1181.300048828125,25000000
1880,25,25000000,1181.300048828125,25000000
1890,25,25000000,1181.300048828125,25000000
1900,25,25000000,1181.300048828125,25000000
1910,25,25000000,1181.300048828125,25000000
1920,25,25000000,1181.300048828125,25000000
1930,25,25000000,1181.300048828125,25000000
1940,25,25000000,1181.300048828125,25000000
1950,25,25000000,1181.300048828125,25000000
1960,25,25000000,1181.300048828125,25000000
1970,25,25000000,1181.300048828125,25000000
