Time,add.y,Electric_Power,Firing_Temperature,SES.CS.W_totalSetpoint
760,0,2.336502120670047588646411895751953125e-07,759.32269287109375,0
770,0,1.89840790199014008976519107818603515625e-07,759.32269287109375,0
780,0,1.533329481162581942044198513031005859375e-07,759.32269287109375,0
790,0,1.314282371822628192603588104248046875e-07,759.32269287109375,0
800,0,8.76188295251267845742404460906982421875e-08,759.32269287109375,0
810,0,5.8412553016751189716160297393798828125e-08,759.32269287109375,0
820,0,1.460313825418779742904007434844970703125e-08,759.32269287109375,0
830,0,1.460313825418779742904007434844970703125e-08,759.32269287109375,0
840,0,1.460313825418779742904007434844970703125e-08,759.32269287109375,0
850,0,1.460313825418779742904007434844970703125e-08,759.32269287109375,0
860,0,1.460313825418779742904007434844970703125e-08,759.32269287109375,0
870,0,1.460313825418779742904007434844970703125e-08,759.32269287109375,0
880,0,1.460313825418779742904007434844970703125e-08,759.32269287109375,0
890,0,0,759.32269287109375,0
900,0,0,759.32269287109375,0
910,0,7.301569127093898714520037174224853515625e-09,759.32269287109375,0
920,0,7.301569127093898714520037174224853515625e-09,759.32269287109375,0
930,0,7.301569127093898714520037174224853515625e-09,759.32269287109375,0
940,0,7.301569127093898714520037174224853515625e-09,759.32269287109375,0
950,0,1.460313825418779742904007434844970703125e-08,759.32269287109375,0
960,0,-7.301569127093898714520037174224853515625e-09,759.32269287109375,0
970,0,-7.301569127093898714520037174224853515625e-09,759.32269287109375,0
980,0,7.301569127093898714520037174224853515625e-09,759.32269287109375,0
990,0,0,759.32269287109375,0
1000,0,-7.301569127093898714520037174224853515625e-09,759.32269287109375,0
1010,0,7.301569127093898714520037174224853515625e-09,759.32269287109375,0
1020,0,7.301569127093898714520037174224853515625e-09,759.32269287109375,0
1030,0,7.301569127093898714520037174224853515625e-09,759.32269287109375,0
1040,0,7.301569127093898714520037174224853515625e-09,759.32269287109375,0
1050,0,7.301569127093898714520037174224853515625e-09,759.32269287109375,0
1060,0,7.301569127093898714520037174224853515625e-09,759.32269287109375,0
1070,0,-7.301569127093898714520037174224853515625e-09,759.32269287109375,0
1080,0,-7.301569127093898714520037174224853515625e-09,759.32269287109375,0
1090,0,-7.301569127093898714520037174224853515625e-09,759.32269287109375,0
1100,5,-7.301569127093898714520037174224853515625e-09,759.32269287109375,0
1110,5,4999706.5,846.76226806640625,5000000
1120,5,5000001,846.76739501953125,5000000
1130,5,5000000,846.767333984375,5000000
1140,5,5000000,846.767333984375,5000000
1150,5,5000000,846.767333984375,5000000
1160,5,5000000,846.767333984375,5000000
1170,5,5000000,846.767333984375,5000000
1180,5,5000000,846.767333984375,5000000
1190,5,5000000,846.767333984375,5000000
1200,5,5000000,846.767333984375,5000000
1210,5,5000000,846.767333984375,5000000
1220,5,5000000,846.767333984375,5000000
1230,5,5000000,846.767333984375,5000000
1240,5,5000000,846.767333984375,5000000
1250,5,5000000,846.767333984375,5000000
1260,5,5000000,846.767333984375,5000000
1270,5,5000000,846.767333984375,5000000
1280,5,5000000,846.767333984375,5000000
1290,5,5000000,846.767333984375,5000000
1300,5,5000000,846.767333984375,5000000
1310,5,5000000,846.767333984375,5000000
1320,5,5000000,846.767333984375,5000000
1330,5,5000000,846.767333984375,5000000
1340,5,5000000,846.767333984375,5000000
1350,5,5000000,846.767333984375,5000000
1360,5,5000000,846.767333984375,5000000
1370,5,5000000,846.767333984375,5000000
1380,5,5000000,846.767333984375,5000000
1390,5,5000000,846.767333984375,5000000
1400,5,5000000,846.767333984375,5000000
1410,5,5000000,846.767333984375,5000000
1420,5,5000000,846.767333984375,5000000
1430,5,5000000,846.767333984375,5000000
1440,5,5000000,846.767333984375,5000000
1450,5,5000000,846.767333984375,5000000
1460,5,5000000,846.767333984375,5000000
1470,5,5000000,846.767333984375,5000000
1480,5,5000000,846.767333984375,5000000
1490,5,5000000,846.767333984375,5000000
1500,5,5000000,846.767333984375,5000000
1510,5,5000000,846.767333984375,5000000
1520,5,5000000,846.767333984375,5000000
1530,5,5000000,846.767333984375,5000000
1540,5,5000000,846.767333984375,5000000
1550,5,5000000,846.767333984375,5000000
1560,5,5000000,846.767333984375,5000000
1570,5,5000000,846.767333984375,5000000
1580,5,5000000,846.767333984375,5000000
1590,5,5000000,846.767333984375,5000000
1600,0,5000000,846.767333984375,5000000
1610,0,-492.2042236328125,759.31390380859375,0
1620,0,0.78455054759979248046875,759.32269287109375,0
1630,0,0.22687546908855438232421875,759.32269287109375,0
1640,0,0.03550828993320465087890625,759.32269287109375,0
1650,0,0.0055719004012644290924072265625,759.32269287109375,0
1660,0,0.0032801129855215549468994140625,759.32269287109375,0
1670,0,0.00098832580260932445526123046875,759.32269287109375,0
1680,0,0.000303694163449108600616455078125,759.32269287109375,0
1690,0,0.000236716863582842051982879638671875,759.32269287109375,0
1700,0,0.000169739578268490731716156005859375,759.32269287109375,0
1710,0,0.0001027476755552925169467926025390625,759.32269287109375,0
1720,0,3.575578375603072345256805419921875e-05,759.32269287109375,0
1730,0,9.6745789051055908203125e-06,759.32269287109375,0
1740,0,8.674263881403021514415740966796875e-06,759.32269287109375,0
1750,0,7.7031554610584862530231475830078125e-06,759.32269287109375,0
1760,0,6.7028404373559169471263885498046875e-06,759.32269287109375,0
1770,0,5.7098268371191807091236114501953125e-06,759.32269287109375,0
1780,0,4.7095118134166114032268524169921875e-06,759.32269287109375,0
1790,0,3.731101742232567630708217620849609375e-06,759.32269287109375,0
1800,0,2.71618364422465674579143524169921875e-06,759.32269287109375,0
1810,0,1.723170271361595951020717620849609375e-06,759.32269287109375,0
1820,0,7.0825217335368506610393524169921875e-07,759.32269287109375,0
1830,0,1.460313825418779742904007434844970703125e-07,759.32269287109375,0
1840,0,1.314282371822628192603588104248046875e-07,759.32269287109375,0
1850,0,1.24126671607882599346339702606201171875e-07,759.32269287109375,0
1860,0,1.1682510603350237943232059478759765625e-07,759.32269287109375,0
1870,0,1.314282371822628192603588104248046875e-07,759.32269287109375,0
1880,0,9.49203950995070044882595539093017578125e-08,759.32269287109375,0
1890,0,1.1682510603350237943232059478759765625e-07,759.32269287109375,0
1900,0,1.0952353335369480191729962825775146484375e-07,759.32269287109375,0
1910,0,8.76188295251267845742404460906982421875e-08,759.32269287109375,0
1920,0,8.031725684531920705921947956085205078125e-08,759.32269287109375,0
1930,0,6.571411859113140963017940521240234375e-08,759.32269287109375,0
1940,0,5.1110983889657291001640260219573974609375e-08,759.32269287109375,0
1950,0,5.8412553016751189716160297393798828125e-08,759.32269287109375,0
1960,0,4.380941476256339228712022304534912109375e-08,759.32269287109375,0
1970,0,4.380941476256339228712022304534912109375e-08,759.32269287109375,0
1980,0,3.6507845635469493572600185871124267578125e-08,759.32269287109375,0
1990,0,1.460313825418779742904007434844970703125e-08,759.32269287109375,0
2000,0,7.301569127093898714520037174224853515625e-09,759.32269287109375,0
2010,0,7.301569127093898714520037174224853515625e-09,759.32269287109375,0
2020,0,-1.460313825418779742904007434844970703125e-08,759.32269287109375,0
2030,0,0,759.32269287109375,0
2040,0,-1.460313825418779742904007434844970703125e-08,759.32269287109375,0
2050,0,-2.1904707381281696143560111522674560546875e-08,759.32269287109375,0
2060,0,-2.1904707381281696143560111522674560546875e-08,759.32269287109375,0
2070,0,-2.1904707381281696143560111522674560546875e-08,759.32269287109375,0
2080,0,-1.460313825418779742904007434844970703125e-08,759.32269287109375,0
2090,0,-1.460313825418779742904007434844970703125e-08,759.32269287109375,0
2100,5,-1.460313825418779742904007434844970703125e-08,759.32269287109375,0
2110,5,4999706.5,846.76226806640625,5000000
2120,5,5000001,846.76739501953125,5000000
2130,5,5000000,846.767333984375,5000000
2140,5,5000000,846.767333984375,5000000
2150,5,5000000,846.767333984375,5000000
2160,5,5000000,846.767333984375,5000000
2170,5,5000000,846.767333984375,5000000
2180,5,5000000,846.767333984375,5000000
2190,5,5000000,846.767333984375,5000000
2200,5,5000000,846.767333984375,5000000
2210,5,5000000,846.767333984375,5000000
2220,5,5000000,846.767333984375,5000000
2230,5,5000000,846.767333984375,5000000
2240,5,5000000,846.767333984375,5000000
2250,5,5000000,846.767333984375,5000000
2260,5,5000000,846.767333984375,5000000
2270,5,5000000,846.767333984375,5000000
2280,5,5000000,846.767333984375,5000000
2290,5,5000000,846.767333984375,5000000
2300,5,5000000,846.767333984375,5000000
2310,5,5000000,846.767333984375,5000000
2320,5,5000000,846.767333984375,5000000
2330,5,5000000,846.767333984375,5000000
2340,5,5000000,846.767333984375,5000000
2350,5,5000000,846.767333984375,5000000
2360,5,5000000,846.767333984375,5000000
2370,5,5000000,846.767333984375,5000000
2380,5,5000000,846.767333984375,5000000
2390,5,5000000,846.767333984375,5000000
2400,5,5000000,846.767333984375,5000000
2410,5,5000000,846.767333984375,5000000
2420,5,5000000,846.767333984375,5000000
2430,5,5000000,846.767333984375,5000000
2440,5,5000000,846.767333984375,5000000
2450,5,5000000,846.767333984375,5000000
2460,5,5000000,846.767333984375,5000000
2470,5,5000000,846.767333984375,5000000
2480,5,5000000,846.767333984375,5000000
2490,5,5000000,846.767333984375,5000000
2500,5,5000000,846.767333984375,5000000
2510,5,5000000,846.767333984375,5000000
2520,5,5000000,846.767333984375,5000000
2530,5,5000000,846.767333984375,5000000
2540,5,5000000,846.767333984375,5000000
2550,5,5000000,846.767333984375,5000000
2560,5,5000000,846.767333984375,5000000
2570,5,5000000,846.767333984375,5000000
2580,5,5000000,846.767333984375,5000000
2590,5,5000000,846.767333984375,5000000
2600,0,5000000,846.767333984375,5000000
2610,0,-492.2042236328125,759.31390380859375,0
2620,0,0.784550487995147705078125,759.32269287109375,0
2630,0,0.22687542438507080078125,759.32269287109375,0
2640,0,0.03550828993320465087890625,759.32269287109375,0
2650,0,0.0055719367228448390960693359375,759.32269287109375,0
2660,0,0.00328013487160205841064453125,759.32269287109375,0
2670,0,0.0009883330203592777252197265625,759.32269287109375,0
2680,0,0.00030368685838766396045684814453125,759.32269287109375,0
2690,0,0.000236731473705731332302093505859375,759.32269287109375,0
2700,0,0.00016975417383946478366851806640625,759.32269287109375,0
2710,0,0.0001027841863106004893779754638671875,759.32269287109375,0
2720,0,3.577768802642822265625e-05,759.32269287109375,0
2730,0,9.69648317550309002399444580078125e-06,759.32269287109375,0
2740,0,8.688866728334687650203704833984375e-06,759.32269287109375,0
2750,0,7.68855170463211834430694580078125e-06,759.32269287109375,0
2760,0,6.7028404373559169471263885498046875e-06,759.32269287109375,0
2770,0,5.72443013879819773137569427490234375e-06,759.32269287109375,0
2780,0,4.73141653856146149337291717529296875e-06,759.32269287109375,0
2790,0,3.76030811821692623198032379150390625e-06,759.32269287109375,0
2800,0,2.730786718529998324811458587646484375e-06,759.32269287109375,0
2810,0,1.7377734593537752516567707061767578125e-06,759.32269287109375,0
2820,0,7.3745849249462480656802654266357421875e-07,759.32269287109375,0
2830,0,1.460313825418779742904007434844970703125e-07,759.32269287109375,0
2840,0,1.825392246246337890625e-07,759.32269287109375,0
2850,0,1.387298169674977543763816356658935546875e-07,759.32269287109375,0
2860,0,1.387298169674977543763816356658935546875e-07,759.32269287109375,0
2870,0,1.314282371822628192603588104248046875e-07,759.32269287109375,0
2880,0,1.0952353335369480191729962825775146484375e-07,759.32269287109375,0
2890,0,1.0222196777931458200328052043914794921875e-07,759.32269287109375,0
2900,0,1.24126671607882599346339702606201171875e-07,759.32269287109375,0
2910,0,8.76188295251267845742404460906982421875e-08,759.32269287109375,0
2920,0,1.0952353335369480191729962825775146484375e-07,759.32269287109375,0
2930,0,8.76188295251267845742404460906982421875e-08,759.32269287109375,0
2940,0,8.031725684531920705921947956085205078125e-08,759.32269287109375,0
2950,0,5.8412553016751189716160297393798828125e-08,759.32269287109375,0
2960,0,5.8412553016751189716160297393798828125e-08,759.32269287109375,0
2970,0,3.6507845635469493572600185871124267578125e-08,759.32269287109375,0
2980,0,5.1110983889657291001640260219573974609375e-08,759.32269287109375,0
2990,0,3.6507845635469493572600185871124267578125e-08,759.32269287109375,0
3000,0,2.92062765083755948580801486968994140625e-08,759.32269287109375,0
3010,0,1.460313825418779742904007434844970703125e-08,759.32269287109375,0
3020,0,7.301569127093898714520037174224853515625e-09,759.32269287109375,0
3030,0,0,759.32269287109375,0
3040,0,0,759.32269287109375,0
