Time,add.y,Electric_Power,Firing_Temperature,SES.CS.W_totalSetpoint
550,45,45000000,1494.7919921875,45000000
560,45,45000000,1494.7919921875,45000000
570,45,45000000,1494.7919921875,45000000
580,45,45000000,1494.7919921875,45000000
590,45,45000000,1494.7919921875,45000000
600,40,45000000,1494.7919921875,45000000
610,40,40000212,1418.2872314453125,40000000
620,40,40000004,1418.283935546875,40000000
630,40,40000000,1418.283935546875,40000000
640,40,40000000,1418.283935546875,40000000
650,40,40000000,1418.283935546875,40000000
660,40,40000000,1418.283935546875,40000000
670,40,40000000,1418.283935546875,40000000
680,40,40000000,1418.283935546875,40000000
690,40,40000000,1418.283935546875,40000000
700,40,40000000,1418.283935546875,40000000
710,40,40000000,1418.283935546875,40000000
720,40,40000000,1418.283935546875,40000000
730,40,40000000,1418.283935546875,40000000
740,40,40000000,1418.283935546875,40000000
750,40,40000000,1418.283935546875,40000000
760,40,40000000,1418.283935546875,40000000
770,40,40000000,1418.283935546875,40000000
780,40,40000000,1418.283935546875,40000000
790,40,40000000,1418.283935546875,40000000
800,40,40000000,1418.283935546875,40000000
810,40,40000000,1418.283935546875,40000000
820,40,40000000,1418.283935546875,40000000
830,40,40000000,1418.283935546875,40000000
840,40,40000000,1418.283935546875,40000000
850,40,40000000,1418.283935546875,40000000
860,40,40000000,1418.283935546875,40000000
870,40,40000000,1418.283935546875,40000000
880,40,40000000,1418.283935546875,40000000
890,40,40000000,1418.283935546875,40000000
900,40,40000000,1418.283935546875,40000000
910,40,40000000,1418.283935546875,40000000
920,40,40000000,1418.283935546875,40000000
930,40,40000000,1418.283935546875,40000000
940,40,40000000,1418.283935546875,40000000
950,40,40000000,1418.283935546875,40000000
960,40,40000000,1418.283935546875,40000000
970,40,40000000,1418.283935546875,40000000
980,40,40000000,1418.283935546875,40000000
990,40,40000000,1418.283935546875,40000000
1000,40,40000000,1418.283935546875,40000000
1010,40,40000000,1418.283935546875,40000000
1020,40,40000000,1418.283935546875,40000000
1030,40,40000000,1418.283935546875,40000000
1040,40,40000000,1418.283935546875,40000000
1050,40,40000000,1418.283935546875,40000000
1060,40,40000000,1418.283935546875,40000000
1070,40,40000000,1418.283935546875,40000000
1080,40,40000000,1418.283935546875,40000000
1090,40,40000000,1418.283935546875,40000000
1100,45,40000000,1418.283935546875,40000000
1110,45,45000228,1494.7955322265625,45000000
1120,45,44999996,1494.7919921875,45000000
1130,45,45000000,1494.7919921875,45000000
1140,45,45000000,1494.7919921875,45000000
1150,45,45000000,1494.7919921875,45000000
1160,45,45000000,1494.7919921875,45000000
1170,45,45000000,1494.7919921875,45000000
1180,45,45000000,1494.7919921875,45000000
1190,45,45000000,1494.7919921875,45000000
1200,45,45000000,1494.7919921875,45000000
1210,45,45000000,1494.7919921875,45000000
1220,45,45000000,1494.7919921875,45000000
1230,45,45000000,1494.7919921875,45000000
1240,45,45000000,1494.7919921875,45000000
1250,45,45000000,1494.7919921875,45000000
1260,45,45000000,1494.7919921875,45000000
1270,45,45000000,1494.7919921875,45000000
1280,45,45000000,1494.7919921875,45000000
1290,45,45000000,1494.7919921875,45000000
1300,45,45000000,1494.7919921875,45000000
1310,45,45000000,1494.7919921875,45000000
1320,45,45000000,1494.7919921875,45000000
1330,45,45000000,1494.7919921875,45000000
1340,45,45000000,1494.7919921875,45000000
1350,45,45000000,1494.7919921875,45000000
1360,45,45000000,1494.7919921875,45000000
1370,45,45000000,1494.7919921875,45000000
1380,45,45000000,1494.7919921875,45000000
1390,45,45000000,1494.7919921875,45000000
1400,45,45000000,1494.7919921875,45000000
1410,45,45000000,1494.7919921875,45000000
1420,45,45000000,1494.7919921875,45000000
1430,45,45000000,1494.7919921875,45000000
1440,45,45000000,1494.7919921875,45000000
1450,45,45000000,1494.7919921875,45000000
1460,45,45000000,1494.7919921875,45000000
1470,45,45000000,1494.7919921875,45000000
1480,45,45000000,1494.7919921875,45000000
1490,45,45000000,1494.7919921875,45000000
1500,45,45000000,1494.7919921875,45000000
1510,45,45000000,1494.7919921875,45000000
1520,45,45000000,1494.7919921875,45000000
1530,45,45000000,1494.7919921875,45000000
1540,45,45000000,1494.7919921875,45000000
1550,45,45000000,1494.7919921875,45000000
1560,45,45000000,1494.7919921875,45000000
1570,45,45000000,1494.7919921875,45000000
1580,45,45000000,1494.7919921875,45000000
1590,45,45000000,1494.7919921875,45000000
1600,40,45000000,1494.7919921875,45000000
1610,40,40000212,1418.2872314453125,40000000
1620,40,40000004,1418.283935546875,40000000
1630,40,40000000,1418.283935546875,40000000
1640,40,40000000,1418.283935546875,40000000
1650,40,40000000,1418.283935546875,40000000
1660,40,40000000,1418.283935546875,40000000
1670,40,40000000,1418.283935546875,40000000
1680,40,40000000,1418.283935546875,40000000
1690,40,40000000,1418.283935546875,40000000
1700,40,40000000,1418.283935546875,40000000
1710,40,40000000,1418.283935546875,40000000
1720,40,40000000,1418.283935546875,40000000
1730,40,40000000,1418.283935546875,40000000
1740,40,40000000,1418.283935546875,40000000
1750,40,40000000,1418.283935546875,40000000
1760,40,40000000,1418.283935546875,40000000
1770,40,40000000,1418.283935546875,40000000
1780,40,40000000,1418.283935546875,40000000
1790,40,40000000,1418.283935546875,40000000
1800,40,40000000,1418.283935546875,40000000
1810,40,40000000,1418.283935546875,40000000
1820,40,40000000,1418.283935546875,40000000
1830,40,40000000,1418.283935546875,40000000
1840,40,40000000,1418.283935546875,40000000
1850,40,40000000,1418.283935546875,40000000
1860,40,40000000,1418.283935546875,40000000
1870,40,40000000,1418.283935546875,40000000
1880,40,40000000,1418.283935546875,40000000
1890,40,40000000,1418.283935546875,40000000
1900,40,40000000,1418.283935546875,40000000
1910,40,40000000,1418.283935546875,40000000
1920,40,40000000,1418.283935546875,40000000
1930,40,40000000,1418.283935546875,40000000
1940,40,40000000,1418.283935546875,40000000
1950,40,40000000,1418.283935546875,40000000
1960,40,40000000,1418.283935546875,40000000
1970,40,40000000,1418.283935546875,40000000
1980,40,40000000,1418.283935546875,40000000
1990,40,40000000,1418.283935546875,40000000
2000,40,40000000,1418.283935546875,40000000
2010,40,40000000,1418.283935546875,40000000
2020,40,40000000,1418.283935546875,40000000
2030,40,40000000,1418.283935546875,40000000
2040,40,40000000,1418.283935546875,40000000
2050,40,40000000,1418.283935546875,40000000
2060,40,40000000,1418.283935546875,40000000
2070,40,40000000,1418.283935546875,40000000
2080,40,40000000,1418.283935546875,40000000
2090,40,40000000,1418.283935546875,40000000
2100,45,40000000,1418.283935546875,40000000
2110,45,45000228,1494.7955322265625,45000000
2120,45,44999996,1494.7919921875,45000000
2130,45,45000000,1494.7919921875,45000000
2140,45,45000000,1494.7919921875,45000000
2150,45,45000000,1494.7919921875,45000000
2160,45,45000000,1494.7919921875,45000000
2170,45,45000000,1494.7919921875,45000000
2180,45,45000000,1494.7919921875,45000000
2190,45,45000000,1494.7919921875,45000000
2200,45,45000000,1494.7919921875,45000000
2210,45,45000000,1494.7919921875,45000000
2220,45,45000000,1494.7919921875,45000000
2230,45,45000000,1494.7919921875,45000000
2240,45,45000000,1494.7919921875,45000000
2250,45,45000000,1494.7919921875,45000000
2260,45,45000000,1494.7919921875,45000000
2270,45,45000000,1494.7919921875,45000000
2280,45,45000000,1494.7919921875,45000000
2290,45,45000000,1494.7919921875,45000000
2300,45,45000000,1494.7919921875,45000000
2310,45,45000000,1494.7919921875,45000000
2320,45,45000000,1494.7919921875,45000000
2330,45,45000000,1494.7919921875,45000000
2340,45,45000000,1494.7919921875,45000000
2350,45,45000000,1494.7919921875,45000000
2360,45,45000000,1494.7919921875,45000000
2370,45,45000000,1494.7919921875,45000000
2380,45,45000000,1494.7919921875,45000000
2390,45,45000000,1494.7919921875,45000000
2400,45,45000000,1494.7919921875,45000000
2410,45,45000000,1494.7919921875,45000000
2420,45,45000000,1494.7919921875,45000000
2430,45,45000000,1494.7919921875,45000000
2440,45,45000000,1494.7919921875,45000000
2450,45,45000000,1494.7919921875,45000000
2460,45,45000000,1494.7919921875,45000000
2470,45,45000000,1494.7919921875,45000000
2480,45,45000000,1494.7919921875,45000000
2490,45,45000000,1494.7919921875,45000000
2500,45,45000000,1494.7919921875,45000000
2510,45,45000000,1494.7919921875,45000000
2520,45,45000000,1494.7919921875,45000000
2530,45,45000000,1494.7919921875,45000000
2540,45,45000000,1494.7919921875,45000000
2550,45,45000000,1494.7919921875,45000000
2560,45,45000000,1494.7919921875,45000000
2570,45,45000000,1494.7919921875,45000000
2580,45,45000000,1494.7919921875,45000000
2590,45,45000000,1494.7919921875,45000000
2600,40,45000000,1494.7919921875,45000000
2610,40,40000212,1418.2872314453125,40000000
2620,40,40000004,1418.283935546875,40000000
2630,40,40000000,1418.283935546875,40000000
2640,40,40000000,1418.283935546875,40000000
2650,40,40000000,1418.283935546875,40000000
2660,40,40000000,1418.283935546875,40000000
2670,40,40000000,1418.283935546875,40000000
2680,40,40000000,1418.283935546875,40000000
2690,40,40000000,1418.283935546875,40000000
2700,40,40000000,1418.283935546875,40000000
2710,40,40000000,1418.283935546875,40000000
2720,40,40000000,1418.283935546875,40000000
2730,40,40000000,1418.283935546875,40000000
2740,40,40000000,1418.283935546875,40000000
2750,40,40000000,1418.283935546875,40000000
2760,40,40000000,1418.283935546875,40000000
2770,40,40000000,1418.283935546875,40000000
2780,40,40000000,1418.283935546875,40000000
2790,40,40000000,1418.283935546875,40000000
2800,40,40000000,1418.283935546875,40000000
2810,40,40000000,1418.283935546875,40000000
2820,40,40000000,1418.283935546875,40000000
2830,40,40000000,1418.283935546875,40000000
2840,40,40000000,1418.283935546875,40000000
2850,40,40000000,1418.283935546875,40000000
2860,40,40000000,1418.283935546875,40000000
2870,40,40000000,1418.283935546875,40000000
2880,40,40000000,1418.283935546875,40000000
2890,40,40000000,1418.283935546875,40000000
2900,40,40000000,1418.283935546875,40000000
2910,40,40000000,1418.283935546875,40000000
2920,40,40000000,1418.283935546875,40000000
2930,40,40000000,1418.283935546875,40000000
2940,40,40000000,1418.283935546875,40000000
2950,40,40000000,1418.283935546875,40000000
2960,40,40000000,1418.283935546875,40000000
2970,40,40000000,1418.283935546875,40000000
2980,40,40000000,1418.283935546875,40000000
2990,40,40000000,1418.283935546875,40000000
3000,40,40000000,1418.283935546875,40000000
3010,40,40000000,1418.283935546875,40000000
3020,40,40000000,1418.283935546875,40000000
3030,40,40000000,1418.283935546875,40000000
3040,40,40000000,1418.283935546875,40000000
