Time,add.y,Electric_Power,Firing_Temperature,SES.CS.W_totalSetpoint
1310,50,50000000,1570.0906982421875,50000000
1320,50,50000000,1570.0906982421875,50000000
1330,50,50000000,1570.0906982421875,50000000
1340,50,50000000,1570.0906982421875,50000000
1350,50,50000000,1570.0906982421875,50000000
1360,50,50000000,1570.0906982421875,50000000
1370,50,50000000,1570.0906982421875,50000000
1380,50,50000000,1570.0906982421875,50000000
1390,50,50000000,1570.0906982421875,50000000
1400,50,50000000,1570.0906982421875,50000000
1410,50,50000000,1570.0906982421875,50000000
1420,50,50000000,1570.0906982421875,50000000
1430,50,50000000,1570.0906982421875,50000000
1440,50,50000000,1570.0906982421875,50000000
1450,50,50000000,1570.0906982421875,50000000
1460,50,50000000,1570.0906982421875,50000000
1470,50,50000000,1570.0906982421875,50000000
1480,50,50000000,1570.0906982421875,50000000
1490,50,50000000,1570.0906982421875,50000000
1500,50,50000000,1570.0906982421875,50000000
1510,50,50000000,1570.0906982421875,50000000
1520,50,50000000,1570.0906982421875,50000000
1530,50,50000000,1570.0906982421875,50000000
1540,50,50000000,1570.0906982421875,50000000
1550,50,50000000,1570.0906982421875,50000000
1560,50,50000000,1570.0906982421875,50000000
1570,50,50000000,1570.0906982421875,50000000
1580,50,50000000,1570.0906982421875,50000000
1590,50,50000000,1570.0906982421875,50000000
1600,45,50000000,1570.0906982421875,50000000
1610,45,45000308,1494.7967529296875,45000000
1620,45,45000008,1494.7921142578125,45000000
1630,45,45000000,1494.7921142578125,45000000
1640,45,45000000,1494.7919921875,45000000
1650,45,45000000,1494.7919921875,45000000
1660,45,45000000,1494.7919921875,45000000
1670,45,45000000,1494.7919921875,45000000
1680,45,45000000,1494.7919921875,45000000
1690,45,45000000,1494.7919921875,45000000
1700,45,45000000,1494.7919921875,45000000
1710,45,45000000,1494.7919921875,45000000
1720,45,45000000,1494.7919921875,45000000
1730,45,45000000,1494.7919921875,45000000
1740,45,45000000,1494.7919921875,45000000
1750,45,45000000,1494.7919921875,45000000
1760,45,45000000,1494.7919921875,45000000
1770,45,45000000,1494.7919921875,45000000
1780,45,45000000,1494.7919921875,45000000
1790,45,45000000,1494.7919921875,45000000
1800,45,45000000,1494.7919921875,45000000
1810,45,45000000,1494.7919921875,45000000
1820,45,45000000,1494.7919921875,45000000
1830,45,45000000,1494.7919921875,45000000
1840,45,45000000,1494.7919921875,45000000
1850,45,45000000,1494.7919921875,45000000
1860,45,45000000,1494.7919921875,45000000
1870,45,45000000,1494.7919921875,45000000
1880,45,45000000,1494.7919921875,45000000
1890,45,45000000,1494.7919921875,45000000
1900,45,45000000,1494.7919921875,45000000
1910,45,45000000,1494.7919921875,45000000
1920,45,45000000,1494.7919921875,45000000
1930,45,45000000,1494.7919921875,45000000
1940,45,45000000,1494.7919921875,45000000
1950,45,45000000,1494.7919921875,45000000
1960,45,45000000,1494.7919921875,45000000
1970,45,45000000,1494.7919921875,45000000
1980,45,45000000,1494.7919921875,45000000
1990,45,45000000,1494.7919921875,45000000
2000,45,45000000,1494.7919921875,45000000
2010,45,45000000,1494.7919921875,45000000
2020,45,45000000,1494.7919921875,45000000
2030,45,45000000,1494.7919921875,45000000
2040,45,45000000,1494.7919921875,45000000
2050,45,45000000,1494.7919921875,45000000
2060,45,45000000,1494.7919921875,45000000
2070,45,45000000,1494.7919921875,45000000
2080,45,45000000,1494.7919921875,45000000
2090,45,45000000,1494.7919921875,45000000
2100,50,45000000,1494.7919921875,45000000
2110,50,50000752,1570.1019287109375,50000000
2120,50,49999976,1570.09033203125,50000000
2130,50,49999996,1570.090576171875,50000000
2140,50,50000000,1570.0906982421875,50000000
2150,50,50000000,1570.0906982421875,50000000
2160,50,50000000,1570.0906982421875,50000000
2170,50,50000000,1570.0906982421875,50000000
2180,50,50000000,1570.0906982421875,50000000
2190,50,50000000,1570.0906982421875,50000000
2200,50,50000000,1570.0906982421875,50000000
2210,50,50000000,1570.0906982421875,50000000
2220,50,50000000,1570.0906982421875,50000000
2230,50,50000000,1570.0906982421875,50000000
2240,50,50000000,1570.0906982421875,50000000
2250,50,50000000,1570.0906982421875,50000000
2260,50,50000000,1570.0906982421875,50000000
2270,50,50000000,1570.0906982421875,50000000
2280,50,50000000,1570.0906982421875,50000000
2290,50,50000000,1570.0906982421875,50000000
2300,50,50000000,1570.0906982421875,50000000
2310,50,50000000,1570.0906982421875,50000000
2320,50,50000000,1570.0906982421875,50000000
2330,50,50000000,1570.0906982421875,50000000
2340,50,50000000,1570.0906982421875,50000000
2350,50,50000000,1570.0906982421875,50000000
2360,50,50000000,1570.0906982421875,50000000
2370,50,50000000,1570.0906982421875,50000000
2380,50,50000000,1570.0906982421875,50000000
2390,50,50000000,1570.0906982421875,50000000
2400,50,50000000,1570.0906982421875,50000000
2410,50,50000000,1570.0906982421875,50000000
2420,50,50000000,1570.0906982421875,50000000
2430,50,50000000,1570.0906982421875,50000000
2440,50,50000000,1570.0906982421875,50000000
2450,50,50000000,1570.0906982421875,50000000
2460,50,50000000,1570.0906982421875,50000000
2470,50,50000000,1570.0906982421875,50000000
2480,50,50000000,1570.0906982421875,50000000
2490,50,50000000,1570.0906982421875,50000000
2500,50,50000000,1570.0906982421875,50000000
2510,50,50000000,1570.0906982421875,50000000
2520,50,50000000,1570.0906982421875,50000000
2530,50,50000000,1570.0906982421875,50000000
2540,50,50000000,1570.0906982421875,50000000
2550,50,50000000,1570.0906982421875,50000000
2560,50,50000000,1570.0906982421875,50000000
2570,50,50000000,1570.0906982421875,50000000
2580,50,50000000,1570.0906982421875,50000000
2590,50,50000000,1570.0906982421875,50000000
2600,45,50000000,1570.0906982421875,50000000
2610,45,45000308,1494.7967529296875,45000000
2620,45,45000008,1494.7921142578125,45000000
2630,45,45000000,1494.7921142578125,45000000
2640,45,45000000,1494.7919921875,45000000
2650,45,45000000,1494.7919921875,45000000
2660,45,45000000,1494.7919921875,45000000
2670,45,45000000,1494.7919921875,45000000
2680,45,45000000,1494.7919921875,45000000
2690,45,45000000,1494.7919921875,45000000
2700,45,45000000,1494.7919921875,45000000
2710,45,45000000,1494.7919921875,45000000
2720,45,45000000,1494.7919921875,45000000
2730,45,45000000,1494.7919921875,45000000
2740,45,45000000,1494.7919921875,45000000
2750,45,45000000,1494.7919921875,45000000
2760,45,45000000,1494.7919921875,45000000
2770,45,45000000,1494.7919921875,45000000
2780,45,45000000,1494.7919921875,45000000
2790,45,45000000,1494.7919921875,45000000
2800,45,45000000,1494.7919921875,45000000
2810,45,45000000,1494.7919921875,45000000
2820,45,45000000,1494.7919921875,45000000
2830,45,45000000,1494.7919921875,45000000
2840,45,45000000,1494.7919921875,45000000
2850,45,45000000,1494.7919921875,45000000
2860,45,45000000,1494.7919921875,45000000
2870,45,45000000,1494.7919921875,45000000
2880,45,45000000,1494.7919921875,45000000
2890,45,45000000,1494.7919921875,45000000
2900,45,45000000,1494.7919921875,45000000
2910,45,45000000,1494.7919921875,45000000
2920,45,45000000,1494.7919921875,45000000
2930,45,45000000,1494.7919921875,45000000
2940,45,45000000,1494.7919921875,45000000
2950,45,45000000,1494.7919921875,45000000
2960,45,45000000,1494.7919921875,45000000
2970,45,45000000,1494.7919921875,45000000
2980,45,45000000,1494.7919921875,45000000
2990,45,45000000,1494.7919921875,45000000
3000,45,45000000,1494.7919921875,45000000
3010,45,45000000,1494.7919921875,45000000
3020,45,45000000,1494.7919921875,45000000
3030,45,45000000,1494.7919921875,45000000
3040,45,45000000,1494.7919921875,45000000
