Time,add.y,Electric_Power,Firing_Temperature,SES.CS.W_totalSetpoint
2090,5,5000000,846.767333984375,5000000
2100,10,5000000,846.767333984375,5000000
2110,10,9999815,932.58209228515625,10000000
2120,10,9999997,932.585205078125,10000000
2130,10,10000000,932.58526611328125,10000000
2140,10,10000000,932.58526611328125,10000000
2150,10,10000000,932.58526611328125,10000000
2160,10,10000000,932.58526611328125,10000000
2170,10,10000000,932.58526611328125,10000000
2180,10,10000000,932.58526611328125,10000000
2190,10,10000000,932.58526611328125,10000000
2200,10,10000000,932.58526611328125,10000000
2210,10,10000000,932.58526611328125,10000000
2220,10,10000000,932.58526611328125,10000000
2230,10,10000000,932.58526611328125,10000000
2240,10,10000000,932.58526611328125,10000000
2250,10,10000000,932.58526611328125,10000000
2260,10,10000000,932.58526611328125,10000000
2270,10,10000000,932.58526611328125,10000000
2280,10,10000000,932.58526611328125,10000000
2290,10,10000000,932.58526611328125,10000000
2300,10,10000000,932.58526611328125,10000000
2310,10,10000000,932.58526611328125,10000000
2320,10,10000000,932.58526611328125,10000000
2330,10,10000000,932.58526611328125,10000000
2340,10,10000000,932.58526611328125,10000000
2350,10,10000000,932.58526611328125,10000000
2360,10,10000000,932.58526611328125,10000000
2370,10,10000000,932.58526611328125,10000000
2380,10,10000000,932.58526611328125,10000000
2390,10,10000000,932.58526611328125,10000000
2400,10,10000000,932.58526611328125,10000000
2410,10,10000000,932.58526611328125,10000000
2420,10,10000000,932.58526611328125,10000000
2430,10,10000000,932.58526611328125,10000000
2440,10,10000000,932.58526611328125,10000000
2450,10,10000000,932.58526611328125,10000000
2460,10,10000000,932.58526611328125,10000000
2470,10,10000000,932.58526611328125,10000000
2480,10,10000000,932.58526611328125,10000000
2490,10,10000000,932.58526611328125,10000000
2500,10,10000000,932.58526611328125,10000000
2510,10,10000000,932.58526611328125,10000000
2520,10,10000000,932.58526611328125,10000000
2530,10,10000000,932.58526611328125,10000000
2540,10,10000000,932.58526611328125,10000000
2550,10,10000000,932.58526611328125,10000000
2560,10,10000000,932.58526611328125,10000000
2570,10,10000000,932.58526611328125,10000000
2580,10,10000000,932.58526611328125,10000000
2590,10,10000000,932.58526611328125,10000000
2600,5,10000000,932.58526611328125,10000000
2610,5,4999775,846.763427734375,5000000
2620,5,5000013.5,846.767578125,5000000
2630,5,5000001.5,846.76739501953125,5000000
2640,5,5000000,846.767333984375,5000000
2650,5,5000000,846.767333984375,5000000
2660,5,5000000,846.767333984375,5000000
2670,5,5000000,846.767333984375,5000000
2680,5,5000000,846.767333984375,5000000
2690,5,5000000,846.767333984375,5000000
2700,5,5000000,846.767333984375,5000000
2710,5,5000000,846.767333984375,5000000
2720,5,5000000,846.767333984375,5000000
2730,5,5000000,846.767333984375,5000000
2740,5,5000000,846.767333984375,5000000
2750,5,5000000,846.767333984375,5000000
2760,5,5000000,846.767333984375,5000000
2770,5,5000000,846.767333984375,5000000
2780,5,5000000,846.767333984375,5000000
2790,5,5000000,846.767333984375,5000000
2800,5,5000000,846.767333984375,5000000
2810,5,5000000,846.767333984375,5000000
2820,5,5000000,846.767333984375,5000000
2830,5,5000000,846.767333984375,5000000
2840,5,5000000,846.767333984375,5000000
2850,5,5000000,846.767333984375,5000000
2860,5,5000000,846.767333984375,5000000
2870,5,5000000,846.767333984375,5000000
2880,5,5000000,846.767333984375,5000000
2890,5,5000000,846.767333984375,5000000
2900,5,5000000,846.767333984375,5000000
2910,5,5000000,846.767333984375,5000000
2920,5,5000000,846.767333984375,5000000
2930,5,5000000,846.767333984375,5000000
2940,5,5000000,846.767333984375,5000000
2950,5,5000000,846.767333984375,5000000
2960,5,5000000,846.767333984375,5000000
2970,5,5000000,846.767333984375,5000000
2980,5,5000000,846.767333984375,5000000
2990,5,5000000,846.767333984375,5000000
3000,5,5000000,846.767333984375,5000000
3010,5,5000000,846.767333984375,5000000
3020,5,5000000,846.767333984375,5000000
3030,5,5000000,846.767333984375,5000000
3040,5,5000000,846.767333984375,5000000
